time	f0
0.02	228.93
0.03	230.64
0.04	230.64
0.08	112.32
0.09	111.74
0.1	110.44
0.11	110.73
0.12	110.77
0.13	110.24
0.14	109.94
0.15	109.34
0.16	107.39
0.17	108.02
0.18	105.95
0.19	104.72
0.2	101.33
0.21	101.52
0.22	108.94
0.23	109.11
0.24	108.39
0.29	196.88
0.3	201.14
0.31	203.35
0.32	192.3
0.33	187
0.34	201
0.35	201.14
0.36	200.82
1.84	209.35
1.85	213.37
1.86	208.44
1.87	195.8
1.88	189.42
1.91	110.17
1.92	106.49
1.93	99.85
1.94	93.9
1.95	92.43
1.96	91.16
1.97	90.33
1.98	93.42
1.99	97.05
2.02	199.5
2.03	199.63
2.04	197.61
2.05	198.24
2.06	197.39
2.07	183.5
2.08	187.22
2.12	202.12
2.13	199.64
2.14	200.73
2.15	201.51
2.16	192.76
2.17	191.09
2.18	192.02
2.19	195.43
2.2	195.73
2.21	199.19
2.22	204.14
2.23	204.86
2.24	204.61
2.25	202.89
2.26	205.01
2.27	211.23
2.34	206.66
2.35	203.94
2.36	211.43
2.37	220.89
2.38	222.21
2.39	216.35
2.4	210.65
2.41	207.23
2.42	215.72
2.43	213.14
2.44	209.2
2.45	211.51
2.46	220.05
2.47	214.48
2.48	205.37
2.49	200.48
2.5	201.27
2.51	205.03
