time	f0
0.265	187.84
0.275	194.03
0.285	196.39
0.295	195.6
0.305	196.09
0.315	198.23
0.325	198.34
0.335	201.05
0.345	201.36
0.355	199.43
0.365	202.91
0.375	208.61
0.385	215.49
0.395	211.64
0.405	211.69
0.415	216.47
0.425	220.46
0.435	221.73
0.445	225.33
0.455	233.15
0.465	229.85
0.475	225.77
0.485	219.56
0.495	221.6
0.505	218.53
0.515	215.65
0.525	213.04
0.535	210.87
0.545	210.78
0.555	208.83
0.565	207.71
0.575	206.59
0.585	203.87
0.595	204.44
0.605	205.22
0.615	204.19
0.625	203.61
0.635	196.86
0.645	200.92
0.655	199.38
0.665	199.49
0.675	199.85
0.685	198.85
0.695	201.15
0.705	200.18
0.715	199
0.725	201.25
0.735	199.8
0.745	202.16
0.755	202.36
0.765	204.14
0.775	199.83
0.785	199.4
0.795	202.43
0.805	209.24
0.815	207.64
0.825	201.93
0.835	203.57
0.845	207.32
0.905	220.76
0.915	224.59
0.925	222.79
0.935	221.58
0.945	219.41
0.955	215.36
0.965	213.82
0.975	213.48
0.985	212.96
0.995	212.19
1.005	209.24
1.015	212.51
1.025	210.23
1.035	208.26
1.045	205.64
1.055	213.93
1.065	208.98
1.075	210.41
1.085	206.96
1.095	208.91
1.105	210.98
1.115	211.11
1.125	219.98
1.135	208.2
1.145	216.01
1.155	213.24
1.165	212.9
1.175	211.74
1.185	211.2
1.195	209.17
1.205	205.67
1.215	203.66
1.225	202.69
1.235	200.86
1.245	201.77
1.255	215.25
1.265	207.16
1.275	204.13
1.285	210.08
1.295	213.52
1.305	206.02
1.315	210.63
1.325	211.72
1.335	211.33
1.345	199.94
1.355	199.37
1.365	197.42
1.375	196.94
1.385	195.92
1.395	195.12
1.405	195.11
1.415	194.56
1.425	193.44
1.435	195.48
1.445	195.17
1.455	194.79
1.465	194.02
1.475	194.14
1.485	194.56
1.495	193.94
1.505	194.21
1.515	194.91
1.525	194.84
1.535	195.21
1.545	193.49
1.555	192.2
1.565	188.74
1.575	187.88
1.585	192.37
1.595	197.98
1.605	192.3
1.615	186.59
1.625	190.88
1.635	196.57
1.645	196.09
1.655	192.22
1.665	196.14
1.675	194.21
1.685	196.32
1.695	194.63
1.705	196.32
1.715	192.66
1.725	188.43
1.735	195.94
1.745	190.32
1.755	191.27
1.765	191.39
1.775	186.33
1.785	190.01
