time	f0
0.185	232.54
0.195	239.75
0.205	231.33
0.215	234.35
0.225	237.21
0.235	222.41
0.245	205.1
0.255	203.82
0.265	252.73
0.275	229.99
0.285	232.28
0.365	207.62
0.375	199.98
0.385	205.82
0.395	201.87
0.405	198.93
0.415	181.44
0.435	188.77
0.445	177.62
0.455	183.45
0.465	187.03
0.475	189.17
0.485	186.06
0.495	183.45
0.505	182.34
0.515	181.4
0.525	178.28
0.535	174.27
0.545	171.86
0.555	177.42
0.565	179.6
0.575	179
0.585	177.51
0.595	186.73
0.605	186.89
0.615	187.8
0.625	188.92
0.635	196.2
0.645	194.47
0.655	197.24
0.665	205.78
0.675	208.88
0.685	212.77
0.695	217.1
0.705	214.76
0.715	209.81
0.725	207.92
0.735	212.05
0.745	210.07
0.795	202.16
0.805	201.95
0.815	180.53
0.825	181.24
0.835	209.61
0.845	212.58
0.875	173.33
0.885	209.44
0.895	220.71
0.905	219.36
0.915	222.52
0.925	222.52
0.935	221.64
0.945	221.04
0.955	220.87
0.965	220.34
0.975	219.42
0.985	220.46
0.995	219.94
1.005	219.66
1.015	218.57
1.025	217.8
1.035	218
1.045	217.82
1.055	216.04
1.065	212.77
1.075	210.1
1.085	206.63
1.095	204.02
1.105	213.13
1.115	215.69
1.125	216.54
1.135	217.36
1.145	218.91
1.155	220.78
1.165	219.74
1.175	218.61
1.205	231.63
1.215	223.21
1.225	219.45
1.235	220.49
1.245	226.39
1.255	231.43
1.265	232.76
1.275	234.67
1.285	237.51
1.295	238.21
1.305	239.32
1.315	239.51
1.325	245.32
1.335	246.69
1.345	243.25
1.355	246.72
1.365	246.37
1.375	247.48
1.385	251.83
1.395	249.94
1.405	243.49
1.415	235.89
1.425	224.17
1.445	232.59
1.485	200.99
1.495	185.24
1.505	184.46
1.515	183.17
1.525	184.8
1.535	184.59
1.545	186.76
1.555	189.16
1.565	192.61
1.575	193.82
1.585	191.29
1.595	185.58
1.605	187.19
1.615	186.99
1.625	191.24
1.635	193.11
1.645	200.17
1.655	206.11
1.665	203.41
1.675	207.31
1.685	200.4
1.695	204.39
1.705	204.03
1.715	206.3
1.725	201.15
1.735	194.7
1.745	191.96
1.755	221.1
1.765	216.53
1.775	211.37
1.785	206.8
1.795	202.77
1.805	200.42
1.815	198.88
1.825	199.86
1.835	198.19
1.845	199.82
1.855	201.35
1.865	200.9
1.875	203.41
1.885	201.24
1.895	202.68
1.905	200.97
1.915	204.81
1.925	200.63
1.935	200.67
1.945	201.52
1.955	203.36
1.965	209.59
1.975	214.19
1.985	214.15
1.995	212.96
2.005	210.76
2.015	204.71
2.025	207.84
2.035	207.14
2.045	204.74
2.055	207.16
2.065	204.63
2.075	200.5
2.085	201.81
2.095	193.59
2.105	204.48
2.115	219.16
2.125	210.59
2.135	204.67
2.145	201.47
2.155	199.82
2.165	197.38
2.175	196.51
2.185	194.92
2.195	196.71
2.205	197.91
2.215	195.37
2.225	195.83
2.235	197.53
2.245	197.1
2.255	195.91
2.265	197.37
2.275	194.84
2.285	194.59
2.295	196.97
2.305	197.66
2.315	199.28
2.325	203.31
2.335	203.75
2.345	206.4
2.355	201.81
2.365	204.36
2.375	202.65
2.385	203.16
2.395	203.31
2.405	203.62
2.415	207.83
2.425	215.52
2.435	210.55
2.445	207.82
2.455	200.76
2.465	193.81
2.475	183.57
2.495	196.84
2.505	207.27
2.515	197.73
2.525	196.55
2.535	208.21
2.545	199.73
2.555	197.56
2.565	202.69
2.575	193.65
2.785	188.4
2.795	198.1
2.805	207.39
2.815	222.54
2.825	232.38
2.835	250.21
2.845	250.21
2.855	251.81
2.865	269.98
2.875	304.51
2.885	299.6
2.895	236.29
2.905	186.51
2.915	182.45
