time	f0
0.775	265.14
0.785	254.44
0.795	252.7
0.805	250.37
0.815	242.2
0.825	240.35
0.835	237.33
0.845	227.19
0.855	237.01
0.865	241.32
0.875	251.76
0.885	261.55
1.145	402.94
1.155	413.01
1.295	228.91
1.305	228.03
1.315	223.43
1.325	228.7
1.335	221.69
1.415	155.36
1.425	154.25
1.485	226.16
1.495	209.46
1.505	205.73
1.515	198.82
1.525	200.59
1.535	200.37
1.545	196.69
1.555	197.06
1.565	190.88
1.935	196.98
1.945	195.18
1.955	194.83
2.065	278.27
2.075	270.96
2.085	271.1
2.095	254.01
2.105	245.83
2.115	217.17
2.125	192.76
2.135	231.19
2.145	229.58
2.155	224.2
2.165	219.93
2.175	220.04
2.185	220.17
2.195	214.67
2.205	217.36
3.525	241.14
3.535	212.14
3.545	212.77
3.555	210.06
3.565	208.35
3.575	204.16
3.585	202.17
3.595	202.88
3.605	207.79
3.615	209.65
3.625	214.25
3.635	206.6
3.785	262.85
3.795	249.51
3.805	252.28
3.815	251.04
3.825	251.12
3.835	252.02
3.845	254.19
3.855	251.78
3.865	249.22
3.875	251.15
3.885	245.49
3.895	248.43
3.905	251.08
3.915	255.06
4.015	231.08
4.025	219.93
4.035	218.83
4.045	216.91
4.055	213.68
4.065	206.49
4.075	209.03
4.085	209.21
4.095	210.57
4.105	207.91
4.115	217.32
4.125	225.18
