time	f0
0.271	210.5
0.281	214.46
0.291	223.02
0.301	226.12
0.311	229.49
0.321	227.44
0.331	227.05
0.341	225.75
0.351	223.31
0.361	219.87
0.371	215.3
0.381	213.75
0.391	230.32
0.401	221.22
0.411	216.91
0.421	218.1
0.431	221.32
0.441	219.78
0.451	220.23
0.461	224.8
0.471	226.06
0.481	226.89
0.491	227.61
0.501	226.11
0.511	224.29
0.521	221.63
0.531	218.82
0.541	214.73
0.551	214.18
0.561	215.09
0.571	215.71
0.581	212.66
0.591	205.31
0.601	208.95
0.611	209.3
0.621	200.81
0.631	202.41
0.641	204.16
0.651	209.08
0.661	212.32
0.671	210.57
0.681	211.09
0.691	209.29
0.701	207.93
0.711	206.59
0.721	206.51
0.731	207.01
0.741	206.24
0.751	204.37
0.761	207.97
0.771	203.81
0.781	209.16
0.791	207.22
0.801	206.69
0.811	208.76
0.821	207.92
0.831	212.79
0.841	213.79
0.851	211.67
0.861	216.18
0.871	209.41
0.881	204.65
0.891	195.79
0.901	202.35
0.911	198.47
0.921	203.75
0.931	212.68
0.941	215.39
0.951	216.48
1.011	215.26
1.021	215.11
1.031	213.51
1.041	213.84
1.051	212.55
1.061	208.8
1.071	204.8
1.081	205.02
1.091	197.67
1.101	203.23
1.111	210.6
1.121	207.27
1.131	203.58
1.141	206.34
1.151	206.97
1.161	198.59
1.191	195.08
1.201	219.19
1.211	224.73
1.221	231.67
1.231	243.84
1.241	254.43
1.251	256.84
1.261	264.54
1.271	266.36
1.281	266.37
1.291	273.65
1.301	275.88
1.311	277.14
1.321	279
1.331	276.65
1.341	271.61
1.351	269.29
1.361	275.84
1.371	272.72
1.381	276.61
1.391	276.87
1.401	274.88
1.411	271.96
1.421	262.01
1.431	252.54
1.441	250.65
1.451	244.94
1.461	243.81
1.471	240.48
1.481	234.98
1.491	228.4
1.501	227.21
1.511	222.34
1.521	223.48
1.531	218.41
1.541	219.38
1.551	217.87
1.561	224.26
1.571	229
1.581	233.76
1.591	224.7
1.601	222.23
1.611	223.95
1.621	227.45
1.721	266.27
1.731	243.97
1.741	251.44
1.751	247.9
1.761	252.86
1.771	253.51
1.781	256.45
1.791	258.03
1.801	260.08
1.811	262.42
1.821	262.44
1.831	263.99
1.841	260.56
1.851	263.96
1.861	260.05
1.871	259.86
1.881	256.6
1.891	252.31
1.901	256.62
1.911	258.35
1.981	240.66
1.991	233.86
2.001	222.06
2.011	215.93
2.021	217.14
2.031	214.74
2.041	214.36
2.051	213.48
2.061	209.2
2.071	208.24
2.081	207.28
2.091	213.28
2.101	215.29
2.111	211.1
2.121	206.87
2.131	171.19
2.141	205.01
2.151	201.01
5.121	280.72
5.131	242.81
5.141	273.1
5.151	259.35
5.161	229.68
5.171	223.7
5.181	228.57
5.191	207.96
5.201	208.41
5.211	230.79
5.221	213.17
5.331	208.83
5.341	217.7
5.351	215.85
5.361	218.35
5.371	211.4
5.381	213.21
5.391	209.06
5.401	200.24
5.531	220.12
5.541	226.5
5.551	225.38
5.561	225.23
5.571	219.02
5.581	216.02
5.591	216.56
5.601	213.26
5.611	210.04
5.621	209.29
5.631	210.04
5.641	208.16
5.651	205.88
5.661	202.51
5.671	200.72
5.681	198
5.691	196.83
5.701	189.62
5.711	193.56
5.721	192.98
5.731	193.02
5.741	208.88
5.781	203.32
5.791	197.08
5.801	198.14
5.811	200.16
5.821	200.23
5.831	198.84
5.841	198.45
5.851	197.66
5.861	197.22
5.871	198.87
5.881	199.87
5.891	198.86
5.901	199.28
5.911	199.32
5.921	197.52
5.931	198.35
5.941	198.39
5.951	197.98
5.961	197.36
5.971	199.66
6.071	199.01
6.081	205.67
6.091	166.66
6.101	208.37
6.111	209.24
6.201	246.71
6.211	222.5
6.221	212.14
6.231	216.07
6.241	219.7
6.251	218.28
6.341	198.67
6.351	203.78
6.361	204.11
6.551	233.18
6.561	233.61
6.571	252.06
