time	f0
0.25	137.77
0.26	141.23
0.27	142.08
0.28	140.07
0.29	139.51
0.3	138.16
0.31	135.64
0.32	133.9
0.33	132.58
0.34	130.17
0.35	128.87
0.36	129.4
0.37	125.8
0.38	126.04
0.39	113.8
0.4	112.46
0.41	114.24
0.42	118.05
0.43	120.1
0.44	106.84
0.45	107.93
0.46	111.19
0.47	126.4
0.48	118.11
0.49	98.17
0.5	106.3
0.51	113.23
0.52	117.98
0.53	117.47
0.54	108.13
0.55	120.76
0.56	122.56
0.57	121.96
0.58	122.65
0.59	122.36
0.6	121.66
0.61	103.77
0.62	103.65
0.63	116.46
0.64	116.65
0.65	128.73
0.66	128.9
0.67	139.32
0.68	139.19
0.69	138.34
0.7	137.87
0.71	136.77
0.72	135.33
0.73	133.03
0.74	129.08
0.75	127.98
0.76	131
0.77	138.44
0.78	142.24
0.79	141.06
0.8	140.42
0.81	135.32
0.82	128.06
0.83	126.06
0.84	112.58
0.85	109.9
0.86	108.53
0.87	125.66
0.88	125.19
0.89	125.35
0.9	126.22
0.91	126.6
0.92	108.69
0.93	113.38
0.94	114.81
0.95	135.28
0.96	135.71
0.97	135.17
0.98	135.87
0.99	135.24
1	133.35
1.01	132.48
1.02	131.97
1.03	131.37
1.04	131.02
1.05	131.86
1.06	131.18
1.07	130.38
1.08	132.56
1.09	132.75
1.1	131.83
1.11	129.84
1.12	129.85
1.13	128.66
1.14	127.62
1.15	127.86
1.16	122.66
1.17	117.13
1.2	123.05
1.21	122.29
1.22	121.84
1.23	121.35
1.24	125.76
1.32	120.09
1.33	112.44
1.34	104.21
1.35	122.05
1.36	132.54
1.37	127.91
1.38	129.01
1.39	133.75
1.4	121.87
1.41	124.96
1.42	130.28
1.43	125.2
1.44	117.29
1.45	127.38
1.46	122.54
1.87	87.98
1.88	88.16
2.08	141.24
2.09	140.39
2.1	139.2
2.11	137.79
2.12	135.78
2.13	134.99
2.14	135.27
2.15	135.39
2.16	135.67
2.17	134.7
2.18	134.02
2.19	136.38
2.2	120.42
2.21	124.57
2.22	131.85
2.23	136.74
2.24	142.18
2.25	136.09
2.26	140.44
2.33	148.85
2.34	160.58
2.35	158.93
2.4	125.29
2.41	123.81
2.42	122.89
2.43	121.57
2.44	121.24
2.45	120.51
2.46	118.65
2.47	113.63
2.48	114.72
2.49	115.84
2.5	114.09
2.51	112.01
2.52	108.63
2.53	110.64
2.54	115.79
2.55	124.96
2.68	137.37
