time	f0
0.37	258.62
0.38	272.09
0.39	269.43
0.4	252.88
0.41	257.53
0.42	260.28
0.43	254.4
0.44	252.9
0.45	251.92
0.46	251.8
0.51	238
0.52	231.55
0.53	235.91
0.54	224.23
0.55	231.41
0.56	233.34
0.57	228.43
0.58	227.96
0.59	230.5
0.6	234.56
0.61	226.62
0.62	228.22
0.63	234.33
0.64	233.31
0.65	233.12
0.66	227.66
0.67	228.07
0.68	232.1
0.69	233.24
0.7	225.56
0.71	229.06
0.72	228.71
0.73	237.46
0.74	229.33
0.75	232.88
0.76	230.3
0.77	225.38
0.78	231.4
0.79	229.41
0.83	233.77
0.84	235.65
1.71	274.91
1.72	274.28
1.73	282.62
1.74	247.8
1.75	235.88
1.76	275.69
1.77	269.7
1.78	269.71
1.79	266.52
1.8	265.97
1.81	269.77
1.82	263.79
1.83	282.32
1.93	264.45
1.94	261.76
1.95	258.49
1.96	253.53
1.97	252.98
1.98	253.95
1.99	250.22
2	249.16
2.01	248.2
2.02	250.18
2.03	249.09
2.04	247.82
2.05	248.67
2.06	245.7
2.07	247.37
2.08	244.97
2.09	244.29
2.1	244.62
2.11	244.06
2.12	244.55
2.13	244.61
2.14	244.19
2.15	243.92
2.16	243.61
2.17	243.89
2.18	243.22
2.19	242.65
2.2	243.72
2.21	242.66
2.22	242.5
2.23	241.89
2.24	239.34
2.25	238.38
2.29	251.41
3.18	266.51
3.19	277.24
3.2	271.05
3.21	270.32
3.22	268.45
3.23	264.23
3.24	261.5
3.25	255.48
3.26	258.69
3.27	255.95
3.28	250.48
3.29	253.25
3.3	251.3
3.31	249.98
3.32	249.68
3.33	248.88
3.34	248.64
3.35	247.23
3.36	245.78
3.37	244.29
3.38	242.07
3.39	241.24
3.4	241.72
3.41	242.54
3.42	239.66
3.43	238.95
3.44	239.18
3.45	237.12
3.46	242.1
3.47	244.63
3.48	244.13
3.49	244
3.5	243.82
3.51	242.35
3.52	242.01
3.53	242.93
3.54	242.98
3.55	244.76
3.56	245.57
3.57	244.21
3.58	244.59
3.59	246.58
3.6	246.49
3.61	243.66
3.62	243.47
4.01	287.68
4.02	286.85
4.03	282.97
4.04	278.27
4.05	275.08
4.06	275.63
4.07	268.14
4.08	263.39
4.09	263.46
4.1	262.01
4.11	263.78
4.12	263.79
4.13	273.63
