time	f0
0.414	272.35
0.424	245.11
0.434	247.74
0.444	236.72
0.454	228.42
0.464	221.85
0.474	219.14
0.484	232.39
0.494	231.57
0.504	203.39
0.514	230.04
0.524	226.81
0.534	252.81
0.544	235.83
0.554	243.5
0.564	240.78
0.574	242.24
0.584	222.54
0.594	223.01
0.604	224.75
0.614	219.97
0.624	211.54
0.634	203.46
0.644	251.37
0.654	237.49
0.664	235.83
0.674	232.64
0.684	233.66
0.694	236.42
0.704	238.31
0.714	239.54
0.724	236.67
0.734	235.17
0.744	232.81
0.754	231.35
0.764	228.63
0.774	225.06
0.784	222.95
0.794	220.47
0.804	219.54
0.814	233.52
0.824	221.52
0.834	223
0.844	224.23
0.854	228.26
0.864	242.82
0.874	223.17
0.884	217.1
0.894	217.04
0.904	217.25
0.914	216.78
0.924	217.18
0.934	217.43
0.944	218.3
0.954	220.43
0.964	220.95
0.974	223.2
0.984	226.44
0.994	229.39
1.004	228.27
1.014	228.01
1.024	230.06
1.034	234.54
1.044	241.31
1.054	255.67
1.064	237.65
1.074	242.9
1.194	223.77
1.204	218.87
1.214	222.81
1.224	221.87
1.234	221.45
1.244	221.14
1.254	225.24
1.264	225.54
1.274	223.69
1.284	225.03
1.294	228.04
1.304	229.37
1.314	255.7
1.324	225.59
1.334	223.5
1.344	224.1
1.354	225.13
1.364	224.14
1.374	222.92
1.384	222.95
1.394	219.96
1.404	223.26
1.414	255.28
1.424	259.21
1.434	221.48
1.544	195.96
1.554	202.04
1.564	200.9
1.574	198.8
1.584	202.62
1.594	202.7
1.604	201.65
1.614	201.55
1.624	200.96
1.634	200.26
1.644	199.83
1.654	198.47
1.664	199.08
1.674	199.47
1.684	198.53
1.694	199.35
1.704	201.59
1.714	205.98
1.724	209.41
1.734	205.63
1.744	206.72
1.754	211.99
1.764	213.03
1.774	213.36
1.784	213.41
1.794	213.26
1.804	211.98
1.814	207.4
1.824	223.24
1.834	212.32
1.844	209.69
1.854	232.6
1.864	214.79
1.874	206.82
1.884	218.11
1.894	218
1.904	215.91
1.914	215.08
1.924	210.07
1.934	208.15
1.944	209.13
1.954	209.78
1.964	209.45
1.974	209.24
1.984	209.78
1.994	208.57
2.004	207.7
2.014	209.19
