time	f0
0.151	102.49
0.161	101.88
0.171	101.18
0.181	99.85
0.191	98.43
0.201	97.9
0.301	94.04
0.311	93.31
0.321	91.62
0.331	91.46
0.341	91.55
0.351	93.33
0.361	96.74
1.461	82.54
1.471	83.02
1.481	83.59
1.491	85.11
1.501	86.71
1.511	96.15
1.521	90.73
1.661	195.37
1.671	187.5
1.681	189.41
1.691	189.68
1.701	187.72
2.871	108.55
2.881	108.63
2.891	108.85
2.901	108.47
2.911	108.2
2.921	106.9
2.931	105.77
2.941	103.43
2.951	102.53
2.961	101.35
2.971	101.02
2.981	102.6
2.991	102.86
3.001	102.07
3.011	100.72
3.021	97.35
3.031	94.99
3.041	94.1
3.051	92.48
3.061	92.48
3.071	92.42
3.081	94.22
3.091	93.25
3.101	92.46
3.111	95.38
3.121	94.54
3.131	90.06
3.211	106.36
3.221	105.2
3.231	99.25
3.241	98.62
3.251	95.47
3.261	103.38
3.271	100.47
3.281	100.03
3.291	98.28
3.301	99.48
3.311	99.9
3.321	99.49
3.331	99.83
3.371	113.87
3.381	113.57
3.391	106.11
3.401	96.24
3.411	92.85
3.421	90.32
3.431	91.24
3.441	93.68
3.451	89.47
3.461	87.4
3.471	87.32
3.481	91.86
3.491	94.31
3.521	115.17
3.531	113.17
3.541	113.13
3.551	112.66
3.561	112.74
3.571	112.79
3.581	113.35
3.591	112.9
3.601	112.88
3.611	113.37
3.621	113.08
3.631	113.09
3.851	98.88
3.861	100.25
3.871	100.31
3.881	98.99
3.891	99.18
4.031	96.62
4.041	93.59
4.051	93.53
4.061	94.74
4.071	94.92
4.081	92.45
4.091	93.72
4.101	93.84
4.111	93.62
4.121	93.03
4.131	92.75
4.141	93.68
4.151	94.8
4.161	95.29
4.171	93.76
4.181	94.08
4.981	104.02
4.991	105.35
5.001	103.11
5.011	105.55
5.021	105.48
5.031	106.34
5.041	105.91
5.051	105.2
5.061	104.51
5.071	102.75
5.081	101.59
5.091	101.37
5.101	101.96
5.111	102.09
5.121	102.21
5.131	101.94
5.141	101.38
5.151	101.17
5.161	101.28
5.171	101.02
5.181	101.19
5.191	102.69
5.201	106.3
5.211	106.98
5.221	103.89
5.231	102.65
5.241	102.19
5.251	100.67
5.261	97.57
5.271	96.02
5.311	104.13
5.321	102.92
5.331	102.01
5.341	102.37
5.351	102.56
5.361	102.4
5.371	100.52
5.381	98.91
5.391	97.41
5.401	97.4
5.411	98.88
5.511	112.17
5.521	111.66
5.531	107.31
5.781	103.63
5.791	103.53
5.801	101.48
5.811	97.89
5.821	97.04
5.831	96.05
5.841	90.14
5.851	109.51
5.861	101.46
5.871	96.71
6.001	102.34
6.011	101.99
6.021	103.93
6.031	106.64
6.041	104.03
6.051	105.38
6.061	107.36
6.071	106.03
6.081	101.96
6.091	96.47
6.101	92.88
6.111	91.64
6.121	91.84
6.131	92.17
6.141	92.65
6.151	95.2
6.161	95.43
6.171	94.17
6.181	93.07
6.191	91.7
6.201	90.84
6.211	90.41
6.221	89.53
6.231	89.29
6.241	88.77
6.251	87.8
6.261	88.09
6.271	90.1
6.281	89.62
7.561	84.99
7.571	99.7
7.581	102.82
7.591	104.79
7.601	106.54
7.611	107.71
7.621	107.29
7.631	107.41
7.641	108.31
7.651	109.38
7.661	109.14
7.671	109.93
7.681	108.72
7.691	108.15
7.701	108.39
7.711	108.63
7.721	109.73
7.731	111.62
7.741	109.6
7.751	109.89
7.761	109.97
7.871	191.51
7.881	196.5
7.901	100.63
7.911	97.35
7.921	93.65
7.931	89.38
7.941	85.25
7.951	87.56
7.961	86.33
7.971	87.1
8.001	94.67
8.011	100.55
8.021	102.58
8.031	105.93
8.041	101.08
8.051	97.37
8.061	96.87
8.071	91.83
8.081	88.74
8.091	85.13
8.101	102.93
8.111	107.41
8.121	107.48
8.131	98.6
8.141	97.58
8.151	97.41
8.161	96.9
8.171	95.93
8.181	93.67
8.191	96.98
8.201	97.05
8.211	97.28
8.221	97.53
8.231	98.13
8.241	98.09
8.251	98.88
8.261	99.63
8.271	100.39
8.281	101.52
8.291	102.45
8.301	102.6
8.311	101.72
8.321	101.9
8.331	102.05
8.341	102.12
8.351	102.63
8.361	102.94
9.511	97.09
9.521	97.33
9.531	97.61
9.541	96.12
9.551	94.63
9.561	93.77
9.571	97.28
9.581	96.97
9.591	96.35
9.601	96.94
9.611	96.66
9.621	97.34
9.631	97.34
9.641	96.27
9.651	94.33
9.661	92.85
9.671	91.15
9.681	91.02
9.691	90.36
9.701	92.25
9.711	94.1
9.721	94.32
9.731	95.42
9.741	97.01
9.751	99.16
9.761	100.41
9.771	99.41
9.781	99.14
10.621	98.56
10.631	99.68
10.641	100.41
10.651	100.89
10.661	99.4
10.671	98.57
10.681	98.83
10.691	99.33
10.701	99.3
10.711	99.56
10.721	98.66
10.731	99.47
10.741	99.88
10.751	99.08
10.761	100.97
10.801	104.64
10.811	105.63
10.821	109.99
10.831	116.76
10.841	120.8
10.851	125.07
10.861	135.28
10.871	138.29
10.881	140.43
10.891	142.54
10.901	147.26
10.911	149.44
10.921	148.13
10.931	142.5
10.941	141.44
11.291	108.04
11.301	116.98
11.311	99.58
11.321	99.49
11.331	106.51
11.341	106.93
11.351	116.59
11.361	119.23
11.371	123.1
11.381	132.79
11.391	134.7
11.401	137.86
11.411	140.96
11.421	145.68
11.431	145.01
11.441	144.3
11.451	141.27
11.461	135.55
11.471	132.21
11.481	132.94
11.491	141.62
11.501	140.96
11.671	107.82
11.681	114.13
11.691	119.5
11.701	122.27
11.711	125.21
11.721	129.26
11.731	132.84
11.741	136.54
11.751	140.7
11.761	143.07
11.771	151.37
11.781	151.58
11.791	153.41
11.801	155.49
11.811	156.15
11.821	147.17
11.831	137.89
11.841	137.37
11.851	135.2
11.861	127.11
11.871	120.86
11.881	113.88
11.891	111.39
11.901	105.84
11.911	100.78
11.921	99.06
11.931	96.27
11.941	95.19
11.951	93.51
11.961	94.32
11.971	94.12
11.981	96.16
11.991	98.33
12.001	99.15
12.071	98.67
12.081	99.06
12.261	105.1
12.271	102.6
12.281	101.79
12.291	102.05
12.301	107.58
12.311	111.68
12.321	105.92
12.331	106.36
12.341	108.35
12.351	104.99
12.361	101.42
12.371	101.29
12.381	102.49
12.391	103.83
12.751	123.16
12.761	120.77
12.771	116.91
12.781	113.28
12.791	113.01
12.801	121.61
12.811	121.75
13.041	107.06
13.051	103.8
13.061	98.08
13.071	101.18
13.081	100.66
13.091	99.19
13.101	95.63
13.111	92.51
13.121	90.16
13.131	88.43
13.141	90.87
13.151	93.29
13.161	95.08
13.171	93.48
13.181	93.64
13.191	94.66
13.201	95.55
13.211	95.76
13.221	95.14
13.231	94.98
13.241	100
13.251	95.44
13.261	91.26
13.271	94.96
13.281	93.52
13.291	94.87
13.301	93.62
13.311	89.99
13.321	91.38
