time	f0
0.661	319.41
0.671	305.06
0.681	298.45
0.691	295.99
0.701	295.74
0.711	292.94
0.721	297.31
0.731	298.46
0.741	295.62
0.751	293.16
0.761	291.36
0.771	284.93
0.781	285.02
0.791	292.83
0.801	290.84
0.811	294.77
0.821	300.02
0.831	294.5
0.841	299.41
0.851	298.57
0.861	298.52
0.871	296.22
0.881	294.64
0.891	291.51
0.901	287.32
0.911	288.68
0.921	285.51
0.931	281.71
0.941	283.74
0.951	289.76
0.961	295.5
0.971	290.04
0.981	279.08
0.991	278.69
1.001	267.71
1.011	266.52
1.021	262.74
1.031	265.14
1.041	269.48
1.051	274.07
1.061	271.07
1.071	259.84
1.081	251.09
1.091	261.38
1.101	261.7
1.111	265.93
1.121	258.53
1.131	264.21
1.141	251.83
1.271	289.02
1.281	278.81
1.291	284.27
1.301	288.33
1.311	281.36
1.321	274.84
1.331	267.18
1.341	264.24
1.351	259.9
1.361	260.89
1.371	265.61
1.381	263.83
1.391	262.1
1.401	257.04
1.411	257.64
1.421	256.88
1.431	257.9
1.461	259.92
1.471	256.89
1.481	261.67
1.491	256.74
1.501	254.33
1.511	252.53
1.521	242.41
1.531	257.14
1.541	288.42
1.551	263.61
1.561	251.87
1.571	260.13
1.581	249.91
1.591	254.09
1.601	254.76
1.611	250.83
1.621	254.26
1.631	250.08
1.641	249.76
1.651	250.53
1.661	244.04
1.671	243.39
1.681	247.98
1.691	246.62
1.701	248.18
1.711	250.44
1.721	250.59
1.731	252.6
1.741	251.1
1.751	251.18
1.761	248.1
1.771	253.38
1.781	253.15
1.791	255.56
1.801	256.7
1.811	261.15
1.821	265.2
1.831	284.11
1.841	265.31
1.851	259.75
1.861	261.55
1.871	260.95
4.091	295.62
4.101	297.24
4.111	281.63
4.121	261.13
4.131	258.22
4.261	311.09
4.271	291.41
4.281	275.02
4.291	277.65
4.301	280.5
4.311	284.18
4.321	274.77
4.331	275.53
4.341	277.92
4.351	276.36
4.361	265.48
4.371	278.09
4.381	279.01
4.391	281.64
4.401	288.13
4.411	270.57
4.551	286.02
4.561	269.9
4.571	261.35
4.581	275.09
4.591	263.32
4.601	258.52
4.611	267.42
4.621	270.77
4.631	279.29
4.641	269.58
4.651	268.2
4.751	274.46
4.761	264.66
4.771	270.04
4.781	263.68
4.791	260.05
4.801	259.71
4.811	264.95
4.821	264.48
4.831	267.8
4.841	267.54
4.851	265.16
4.861	258.08
4.871	258.29
4.881	263.51
6.341	278.83
6.351	253.1
6.361	250.28
6.371	277.77
6.381	299.32
6.391	288.4
6.401	245.64
6.411	269
6.511	300.89
6.521	271.22
6.531	275.65
6.541	269.03
6.551	273.53
6.561	264.46
6.571	262.57
6.581	264.81
6.591	269.78
6.601	264.51
6.611	265.01
6.621	268.66
6.631	264.82
6.641	269.93
6.661	290.61
6.671	294.28
6.681	270.58
6.691	271.5
6.701	258.48
6.711	264.8
6.721	260.46
6.731	259.05
6.741	257.8
6.751	244.4
6.761	250.02
6.771	266.51
6.781	253.13
6.791	262.51
6.801	270.82
6.941	315.2
6.951	328.95
6.961	303.68
6.971	293.48
6.981	280.26
6.991	256.05
7.001	234.76
7.011	236.79
7.021	292.87
7.031	295.88
7.041	286.28
7.071	302.26
7.081	259.58
7.091	271.57
7.131	279.53
7.141	260.74
7.151	267.73
7.161	271.42
7.171	272.69
7.181	282.15
7.191	263.28
7.201	261.35
7.211	268.11
7.221	260.41
7.261	229.93
7.271	243.08
7.281	243.58
7.291	251.43
7.301	251.82
7.311	251.57
7.321	255.95
7.331	257.17
7.341	255.13
7.351	253.01
7.361	254.82
7.371	253.56
7.381	250.97
7.391	246.46
7.401	251
17.331	313.2
17.341	266.45
17.351	271.68
17.361	262.57
17.371	261.69
17.381	258.53
17.391	254.8
17.401	252.24
17.411	254.89
17.421	242.57
17.431	246.06
17.441	245.29
17.451	247.15
17.461	250.95
17.471	247.42
17.481	249.37
17.491	252.94
17.501	252.27
17.511	251.92
17.521	251.99
17.531	252.47
17.541	255.08
17.551	255.68
17.561	256.88
17.571	261
17.581	259.51
17.591	265.16
17.601	266.36
17.611	268.97
17.621	268.99
17.631	264.09
17.641	263.1
17.651	266.05
17.661	266.79
17.671	267.97
17.681	271.79
17.691	282.37
17.701	277.88
17.711	276.79
17.721	273.89
17.731	271.17
