time	f0
0.48	293.88
0.49	261.35
0.5	252.37
0.51	248.38
0.52	248.32
0.53	246.83
0.54	250.45
0.55	252.11
0.56	252.06
0.57	253.44
0.58	253.27
0.59	250.7
0.6	259.21
0.61	248.95
0.62	256.93
0.63	251.5
0.64	248.46
0.75	246.94
0.76	244.11
0.77	243.71
0.78	244.73
0.79	245.88
0.8	246.02
0.81	245.84
0.82	245.89
0.83	245.3
0.84	244.75
0.85	240.01
0.86	234.25
0.87	235.37
0.88	237.97
0.89	239.33
0.9	240.53
0.91	242.54
0.95	269.01
0.96	250.33
0.97	250.79
0.98	249.7
0.99	247.52
1	245.02
1.01	243.8
1.02	245.57
1.03	244.11
1.04	240.63
1.05	234.24
1.06	234.31
1.07	234.45
1.08	232.91
1.09	232.19
1.1	230.04
1.11	228.52
1.12	224.44
1.13	227.96
1.14	223.53
1.15	223.98
1.16	221.25
1.17	220.75
1.18	218.26
1.19	217.39
1.2	214.5
1.21	212.16
1.22	211.17
1.23	208.92
1.24	211.28
1.25	210.52
1.26	213.13
1.27	208.26
1.28	209.55
1.29	209.79
1.3	210.86
1.31	213.91
1.32	210.98
1.33	212.59
1.34	212.79
1.35	212.04
1.36	211.5
1.37	210.02
1.38	208.89
1.39	208.08
1.4	205.92
1.41	206.18
1.42	208.16
1.43	205.73
1.44	218.5
1.56	241.43
1.57	235.17
1.58	231.18
1.59	229.01
1.6	230.75
1.61	227.4
1.62	219.96
1.63	212.17
1.64	218.41
1.65	209.44
1.66	207.38
1.67	210.8
1.68	214.22
1.69	210.37
1.7	216.84
1.71	207.73
1.72	206.62
1.73	204.46
1.74	206.45
1.75	207.35
1.76	203.74
1.77	206.45
1.78	206.09
1.79	207.1
1.8	209.93
1.81	210.12
1.82	211.48
1.83	210.58
1.84	209.46
1.85	208.9
1.86	206.23
1.87	204.41
1.88	203.47
1.89	202.48
1.9	204.2
1.91	203.58
1.92	204.06
1.93	203.15
1.94	203.96
1.95	206.55
1.96	207.25
1.97	210.67
1.98	218.19
1.99	224.76
2	229.92
2.01	237.11
2.02	241.93
2.03	246.18
2.04	247.4
2.05	250.99
2.06	250.26
2.07	245.27
2.08	249.92
2.09	249.05
2.1	247.8
2.11	254.37
2.12	247.54
2.13	244.54
2.14	255.62
2.15	253.26
2.16	244.5
2.17	252.66
2.18	244.67
2.19	237.46
2.2	246.14
2.21	251.1
2.22	255.57
2.23	259.06
2.24	261.51
2.25	252.87
2.26	236.13
3.11	204.64
3.12	204.94
3.13	204.99
3.23	242.82
3.24	227.85
3.25	228
3.26	225.99
3.27	223.43
3.28	219.68
3.29	221.05
3.3	219.38
3.31	217.76
3.32	216.52
3.33	218.63
3.34	216.5
3.35	218.57
3.36	218.9
3.37	219.5
3.38	219.47
3.39	218.62
3.4	202.59
3.41	204.41
3.42	217.32
3.43	212.18
3.44	219.98
3.45	218.05
3.46	212.26
3.47	214.92
3.48	215.18
3.49	215.64
3.5	213.17
3.51	214.93
3.52	218.32
3.53	215.08
3.54	214.23
3.57	232.16
3.58	227.44
3.59	233.12
3.6	229.05
3.61	230.48
3.62	226.92
3.63	227.53
3.64	226.13
3.65	228.09
3.66	228.45
3.67	228.91
3.68	229.44
3.69	231.06
3.7	230.63
3.71	232.34
3.72	228.68
3.73	233.42
3.74	233.14
3.89	260.86
3.9	247.91
3.91	240.25
3.92	240.73
3.93	238.53
3.94	236.66
3.95	234.98
3.96	234.9
3.97	234.37
3.98	236.18
3.99	236.55
4	237.22
4.01	237.34
4.02	238.55
4.03	237.3
4.04	240.34
4.05	242.69
4.06	240.14
4.07	237.97
4.08	238.44
4.09	236.62
4.1	238.88
4.11	251.47
4.12	244.62
4.13	252.58
4.14	250.79
4.15	251.08
4.16	247.71
4.17	241.86
4.18	243.22
4.19	242.3
4.71	232.88
4.72	227.14
4.73	230.61
4.74	222.76
4.75	222.29
4.76	219.96
4.77	217.77
4.78	219.07
4.79	217.74
4.8	219.91
4.81	216.78
4.82	217.83
4.83	219.42
4.84	222.55
4.85	220.16
4.86	222.98
4.87	223.37
4.88	227.06
4.89	225.17
4.9	225.47
4.91	222.59
4.92	222.02
4.93	220.14
4.94	218.79
4.95	220.93
4.96	241.46
5.84	265.22
5.85	263.36
5.86	259.38
5.87	256.63
5.88	256.53
5.89	254.02
5.9	255.06
5.91	253.36
5.92	252.53
5.93	252.85
5.94	248.8
5.95	246.96
5.96	244.79
5.97	244.65
5.98	242.03
5.99	238.11
6	233.91
6.01	237.03
6.02	233.74
6.03	230.22
6.04	231.4
6.05	219.11
6.06	229.71
6.07	231.39
6.08	226.04
6.09	218.91
6.1	228.75
6.11	235.31
6.12	225.87
6.13	224.78
