time	f0
0.381	277.51
0.391	283.07
0.401	272.82
0.411	254.18
0.421	220.87
0.431	221.53
0.481	112.91
0.491	111.38
0.501	111.96
0.511	110.16
0.521	110.42
0.531	111.06
0.541	109.69
0.551	107.14
0.561	106.16
0.571	105.89
0.581	106.01
0.591	105.79
0.601	105.93
0.611	106.11
0.621	106.24
0.631	106.45
0.641	106.47
0.651	106.08
0.661	105.87
0.671	105.6
0.681	105.17
0.691	104.7
0.701	104.33
0.711	103.58
0.721	103.65
0.731	103.38
0.741	103.65
0.751	103.95
0.761	103.94
0.771	103.78
0.781	103.78
0.791	103.34
0.801	102.9
0.811	102.13
0.821	102.04
0.831	101.61
0.841	101.4
0.851	102.22
0.861	101.75
0.871	102.45
0.881	103.96
0.891	106.35
0.901	110.81
0.961	203.66
0.971	203.89
0.981	201.79
0.991	201.85
1.001	201.1
1.011	201.02
1.021	200.43
1.031	200.76
1.041	199.21
1.201	118.09
1.211	117.18
1.221	116.4
1.231	227.16
1.241	225.78
1.251	221.44
1.261	218.43
1.271	218.77
1.441	189.93
1.451	189.34
1.931	108.95
1.941	111.24
1.951	111.77
1.961	113.12
1.971	114.12
1.981	115.78
1.991	116.71
2.001	117.72
2.011	238.2
2.021	241.35
2.031	242.79
2.041	245.8
2.051	247.45
2.061	249.91
2.071	253.06
2.081	256.62
2.091	258.41
2.101	260.55
2.111	262.08
2.121	265.81
2.131	267.12
2.141	267.46
2.151	269.01
2.161	270.49
2.171	270.89
2.181	272.26
2.191	273.7
2.201	271.95
2.211	271.63
2.221	272.55
2.231	273.83
2.241	270.53
2.401	229.39
2.411	231.46
2.421	230.45
2.431	229.77
2.441	230.15
2.451	230.62
2.461	230.66
2.471	231.3
2.481	231.19
2.491	230.58
2.501	232.99
2.511	231.15
2.661	212.61
2.671	211.84
2.681	208.66
2.691	207.2
2.701	207.59
2.841	183.75
2.851	185.46
3.571	225.94
3.581	225.37
3.591	225.95
3.601	226.96
3.611	227.9
3.621	227.02
3.631	231.99
3.641	232.34
3.651	235.21
3.661	237.79
3.671	240.33
3.681	240.59
3.691	241.52
3.701	242.73
3.711	242.06
3.721	242.82
3.731	242.4
3.741	241.69
3.751	243.45
3.761	240.89
3.771	236.81
3.781	237.27
3.871	106.14
3.881	103.87
3.891	103.83
3.901	99.81
3.911	99.11
3.921	99.14
3.931	96.02
3.941	95.48
3.951	95.58
3.961	96.12
3.971	96.53
3.981	96.55
3.991	96.47
4.001	97.91
4.011	99.05
4.021	98.62
4.031	98.45
4.041	98.93
4.051	96.75
4.061	95.92
4.071	95.33
4.081	95.69
4.091	95.34
4.111	374.58
4.121	378.6
4.131	383.06
4.141	384.69
4.281	369.61
4.291	374.9
4.661	105.83
4.671	106.99
4.681	109
4.691	106.98
4.701	108.09
4.711	108.51
4.721	109.29
4.731	108.34
4.741	108.41
4.751	107.72
4.761	110.75
4.821	104.87
4.831	101.84
4.841	101.72
4.851	101.38
4.861	100.72
4.871	101.54
4.881	104.98
4.891	108.96
4.901	111.03
4.911	114.94
4.921	126.15
4.931	129.85
4.941	133.92
4.951	139.28
5.121	136.15
5.131	133.18
5.141	128.96
5.151	128.29
5.161	124.8
5.171	125.03
5.181	125.31
5.191	125.82
5.201	126.06
5.441	202.63
5.451	202.04
5.461	200.12
5.471	199.06
5.481	189.62
5.491	189.36
5.501	199.33
5.511	198.68
5.521	197.72
5.531	195.52
5.541	194.61
5.551	193.03
5.561	194.03
5.571	194.49
5.581	195.67
5.591	194.45
5.601	98.4
5.611	96.78
5.621	95.94
5.631	97.06
5.641	97.52
5.691	110.2
5.701	109.97
5.711	109.48
5.721	109.26
5.751	108.71
5.761	107.24
5.771	105.61
5.781	105.35
5.801	215.04
5.811	219.72
5.821	203.65
5.831	203.93
5.841	201.11
5.851	198.79
5.861	199.32
5.871	197.21
5.881	196.32
5.891	197.05
5.901	197.69
5.911	196.07
5.921	187.48
5.931	186.87
5.941	187.39
