time	f0
0.52	150.49
0.53	148.97
0.54	147.72
0.55	144.62
0.56	141.3
0.57	140.1
0.58	135.96
0.59	133.94
0.6	132.01
0.61	131.38
0.62	129.92
0.63	129.42
0.64	126.82
0.65	126.22
0.66	127.41
0.67	124.74
0.68	121.44
0.69	122.05
0.7	119.13
0.71	119.32
0.72	116.6
0.73	124.4
0.74	116.17
0.75	116.93
0.76	119.98
0.77	117.43
0.78	115.86
0.8	120.14
0.81	110.48
0.82	119.89
0.83	123.8
0.84	122.26
0.85	123.11
0.86	121.06
0.87	122.03
0.88	120.79
0.89	117.63
0.9	119.62
0.91	119.06
0.92	120.92
0.93	121.38
0.94	127.21
1.05	143.4
1.06	138.37
1.07	138.99
1.08	131.78
1.09	129.1
1.1	131.43
1.11	125.94
1.12	124.43
1.13	123.87
1.14	119.98
1.15	119.85
1.16	118.89
1.17	119.36
1.18	119.43
1.19	120.63
1.2	115.85
1.21	120.01
1.22	124.37
1.23	127.34
1.24	128.87
1.25	125.9
1.26	125.63
1.27	123.76
1.28	122.75
1.29	116.96
1.3	118.55
1.31	115.45
1.32	120.37
1.33	123.67
1.34	107.13
1.35	105.46
1.39	182.2
1.4	175.56
1.41	184.45
1.42	189.79
1.48	123.57
1.49	119.54
1.5	117.86
1.51	120.71
1.52	119.96
1.53	119.82
1.54	119.28
1.55	118.63
1.56	89.87
1.57	106.15
1.58	119.61
1.59	194.19
1.6	187.79
1.61	213.63
1.62	231.04
1.63	224.87
1.82	179.84
1.83	178.47
1.84	176.58
1.85	183.66
