time	f0
0.205	111.75
0.215	99.7
0.225	99.74
0.235	97.57
0.245	98.53
0.255	100.2
0.265	100.54
0.415	141.71
0.425	144.46
0.435	146.88
0.445	148.55
0.455	149.83
0.465	149.84
0.475	148.89
0.485	148.46
0.495	148.35
0.505	147.26
0.515	145.14
0.525	143.46
0.535	141.37
0.545	136.09
0.555	130.97
0.585	111.52
0.595	111.16
0.605	109.57
0.615	110.51
0.625	111.51
0.635	111.5
0.645	110.83
0.655	109.78
0.665	110.16
0.675	111.12
0.685	111.33
0.695	112.13
0.705	112.72
0.715	112.83
0.725	111.64
0.735	110.89
0.745	109.92
0.755	107.77
0.765	105.37
0.775	105.16
0.785	105.08
0.875	93.45
0.885	93.36
0.895	91.32
0.905	92.81
0.915	93.06
0.925	93.03
0.935	93.27
0.945	92.04
0.955	92.32
0.965	92.27
0.975	91.85
0.985	92.2
0.995	92.52
1.005	91.04
1.015	90.09
1.025	91.4
1.035	91.48
