time	f0
0.055	107.4
0.065	107.34
0.075	106.82
0.085	106.04
0.095	106.04
0.105	107.09
0.115	107.43
0.125	107.01
0.135	106.4
0.315	89.94
0.325	90.27
0.335	91.5
0.345	91.29
0.355	90.21
0.365	90.03
0.375	91.21
0.465	79.51
0.475	79.05
0.485	78.76
0.495	78.59
0.505	77.09
0.515	88.04
0.525	89.6
0.535	92.54
0.545	96.99
0.555	99.26
0.565	100.18
0.575	99.72
0.585	99.47
0.595	98.42
0.605	99.31
0.615	94.93
0.625	94.86
0.635	93.91
0.645	93.29
0.655	93.54
0.665	75.49
0.705	95.76
0.715	97.78
1.015	294.66
1.025	293.29
1.035	279.77
1.045	287.74
1.055	281.48
1.065	273.9
1.075	292.15
1.085	323.82
1.095	347.66
