time	f0
0.51	159.68
0.52	155.23
0.53	151.44
0.54	148.39
0.55	146.98
0.56	153.78
0.57	124.64
0.58	142
0.59	139.03
0.6	141.18
0.61	152.17
0.62	147.09
0.63	143.29
0.64	140.39
0.65	138.62
0.66	138.55
0.67	137.73
0.68	137.1
0.69	136.6
0.7	136
0.71	135.57
0.72	135.43
0.73	134.34
0.74	139.07
0.75	134.86
0.76	130.76
0.77	126.98
0.87	161.87
0.88	161.92
0.89	159.71
0.9	132.75
0.91	135.21
0.92	141.99
1.32	126.7
1.33	120.54
1.34	133.33
1.35	118.82
1.36	124.33
1.37	123.64
1.38	124.86
1.39	129.26
1.4	123.23
1.57	132.12
1.58	127.49
1.6	116.68
1.61	109.94
1.62	118.2
1.63	120.39
1.64	122.09
1.72	132.74
1.73	129.62
1.74	130.36
1.75	129.34
1.76	127.59
1.77	127.57
1.78	128.67
1.79	129.01
1.8	127.84
1.81	126.35
1.82	124.15
1.83	119.41
1.84	124.44
1.87	121.44
1.88	121.46
1.89	121.52
1.9	122.84
1.91	127.56
1.95	121.35
1.96	118.76
2.03	138.18
2.04	136.59
2.05	136.41
2.06	136.47
2.07	136.26
2.08	131.51
2.09	131.66
2.1	131.98
2.11	131.92
2.12	132.69
2.13	135.5
2.14	135.15
2.15	135.27
2.16	134.15
2.17	133.21
2.18	132.89
2.19	132.33
2.2	132.04
2.21	129.81
2.22	128.32
2.23	123.84
2.24	125.6
2.25	129.57
2.26	127
2.28	130.75
2.29	125.81
2.3	126.95
2.31	131.07
2.39	128.63
2.4	126.47
2.41	128.13
2.42	126.54
2.43	124.81
2.44	125.41
2.45	122.69
2.46	121.48
2.47	119.56
2.48	120.09
2.49	118.61
2.5	118.76
2.51	117.07
2.52	117.13
2.53	115.22
2.54	116.75
2.55	117.79
2.56	119.72
2.57	128.84
2.58	126.88
2.59	125.38
2.6	125.24
2.61	125.1
2.62	125.91
2.63	125.34
2.64	126.03
2.65	126.04
2.66	126.05
2.67	127.11
2.68	124.98
2.69	121.6
2.7	120.59
2.71	119.82
2.76	124.05
2.77	124.73
2.78	125.33
2.79	127.14
2.92	113.21
2.93	115.24
2.94	114.99
2.95	115.34
2.96	118.08
