time	f0
0.973	197.89
0.983	174.91
0.993	168.51
1.003	155.07
1.013	153.92
1.023	153.75
1.033	132.06
1.043	132.24
1.053	132.05
1.063	130.66
1.073	128.2
1.083	126.59
1.093	125.56
1.103	122.51
1.113	125.73
1.123	123.75
1.133	123.57
1.143	123.56
1.153	124.73
1.163	123.44
1.173	121.73
1.183	121.51
1.193	121.02
1.203	120.31
1.213	120.76
1.223	121
1.233	120.52
1.243	120.01
1.253	120.24
1.263	120.64
1.273	120.14
1.283	119.22
1.293	118.87
1.303	117.73
1.313	117.35
1.323	116.81
1.333	115.98
1.343	115.32
1.353	115.56
1.363	115.93
1.373	115.6
1.383	115.32
1.393	114.95
1.403	114.3
1.413	114.19
1.423	113.27
1.433	112.87
1.443	112.25
1.453	110.97
1.463	109.73
1.473	109.16
1.483	108.26
1.493	108.39
1.503	109.03
1.513	107.97
1.523	107.66
1.533	107.16
1.543	105.93
1.553	105.38
1.563	104.18
1.573	103.3
1.583	103.02
1.593	104.97
1.603	104.51
1.613	104.86
1.623	105.85
1.633	111
1.643	212.34
1.653	204.68
1.663	197.75
1.673	208.56
1.703	212.91
1.763	103.8
1.773	99.14
1.783	98.31
1.793	102.76
1.803	106.92
1.813	110.75
1.823	113.25
1.833	113.91
1.843	114.52
1.853	114.79
1.863	124.03
1.873	128.42
1.883	126.45
1.893	124.61
1.903	124.42
1.913	124.61
1.923	126.3
1.933	128.67
1.943	132.56
1.953	136.92
1.963	139.9
1.973	140.49
1.983	140.54
1.993	139.53
2.003	138.89
2.013	137.67
2.023	136.39
2.033	134.85
2.043	130.98
2.053	130.41
2.063	132.11
2.073	132.51
2.083	132.24
2.093	130.56
2.103	125.02
2.113	122.01
2.123	119.04
2.133	116.69
2.143	112.23
2.153	111.34
2.163	116.62
2.173	112.8
2.183	113.15
2.193	112.59
2.203	111.86
2.213	110.91
2.223	110.27
2.233	109.5
2.243	109.01
2.253	108
2.263	107.22
2.273	106.62
2.283	105.89
2.293	104.59
2.303	100.6
2.313	105.24
2.323	106.24
2.333	102.26
2.343	102.53
2.353	102.87
2.363	101.6
2.373	101.91
2.383	101.72
2.393	105.79
2.403	102.55
2.413	102.07
2.423	101.82
2.433	100.54
2.443	102.37
2.503	116.42
2.513	115.83
2.523	112.09
2.533	108.61
2.543	105.44
2.553	104.44
2.713	117.49
2.723	118.75
2.733	119.5
2.743	119.9
2.753	118.32
2.763	117.1
2.773	118.59
2.783	118.53
2.793	112.86
2.803	109.93
2.813	106.58
2.823	101.04
2.833	99.69
2.843	100.05
2.853	99.8
2.863	99.81
2.873	100.8
2.883	101.12
2.893	100.63
2.903	101.57
2.913	102.24
2.923	102.24
2.933	101.62
2.943	101.07
2.953	99.15
2.973	99.2
2.983	99.89
3.033	99.9
3.043	98.16
3.053	97.3
3.063	98.11
3.073	97.16
3.083	95.21
3.093	95.24
3.143	98.55
3.153	99.97
3.163	97.51
3.173	97.21
3.183	98
3.323	107.23
3.333	102.35
3.343	102.96
3.353	104.76
3.363	106.31
3.373	106.98
3.383	106
3.873	102.18
3.883	100.76
3.893	99.97
3.903	99.87
3.913	98.88
3.923	97.63
3.933	97.75
3.943	97.73
3.953	97.64
3.963	97.45
3.973	96.85
3.983	95.64
3.993	93.91
4.003	93.56
4.013	93.88
4.023	93.39
4.033	93.71
4.043	93.82
4.053	93.79
4.063	94.54
4.073	94.09
