time	f0
0.38	347.82
0.39	348.72
0.41	182.43
0.42	177.33
0.43	180.02
0.46	263.66
0.47	280.08
0.48	250.57
0.49	258.52
0.5	255.67
0.51	248.36
0.52	246.18
0.53	250.36
0.58	255.05
0.59	242.74
0.6	256.1
0.61	253.47
0.62	251.37
0.63	247.4
0.66	280.99
0.67	258.51
0.68	248.6
0.69	246.46
0.7	249.94
0.71	254.66
0.72	237.71
0.73	239.78
0.74	242.44
0.75	234.47
0.76	256.27
0.77	232.55
0.78	248.37
0.79	232.87
0.8	240.23
0.81	232.22
0.82	244.6
0.83	230.94
0.84	244.4
0.85	230.88
0.86	240.7
0.87	230.14
0.88	248.78
0.89	235.4
0.9	238.17
0.91	237.32
0.92	242.83
0.93	250.35
0.94	250.59
0.95	250.69
0.96	256.39
0.97	255.88
0.98	257.14
0.99	258.26
1	257.97
1.01	258.61
1.02	261.14
1.03	243.77
1.04	284.97
1.05	282.85
1.06	285.67
1.07	283.02
1.08	282.58
1.09	280.01
1.1	273.78
1.11	270.33
1.12	271.14
1.13	268.84
1.14	268.19
1.15	268.57
1.16	270.61
1.17	274.83
1.18	272.82
1.19	268.95
1.2	268.45
1.21	265.25
1.22	270.05
1.23	262.62
1.24	259.7
1.25	258.8
1.26	260.93
1.27	260.57
1.28	258.96
1.29	258.68
1.3	260.1
1.31	263.7
1.32	260.24
1.33	264.22
1.34	260.83
1.35	259.61
1.36	260.31
1.37	256.56
1.38	252.96
1.39	245.03
1.4	236.27
1.41	231.91
1.42	226.43
1.43	225.47
1.44	219.51
1.45	223.79
1.46	223.45
1.47	232.36
1.48	233.86
1.49	231.24
1.5	223.54
1.51	229.32
1.52	226.28
1.6	246.19
1.61	260.45
1.62	249.1
1.63	253.91
1.64	263.01
1.65	244.29
1.66	244.56
1.67	237.76
1.68	235.5
1.69	221.11
1.7	237.99
1.71	234.95
1.72	231.96
1.73	229.82
1.74	233.99
1.75	225.15
1.76	232.49
1.77	232.76
1.78	230.45
1.79	226.07
1.8	227.91
1.81	231.82
1.82	230.51
1.83	237.81
1.84	251.44
1.85	252.89
1.86	240.34
1.87	195.67
1.88	233.4
1.89	227.65
2.53	256.67
2.54	263.21
2.55	260.09
2.56	257.05
2.57	260.04
2.58	255.87
2.59	257.39
2.6	256.32
2.61	265.26
2.62	261.65
2.63	266.71
2.64	266.86
2.65	267.13
2.66	263.24
2.67	261.46
2.68	257.49
2.69	255.97
2.7	253.9
2.71	252.58
2.72	252.88
2.73	251.9
2.74	246.08
2.75	252.15
2.76	240.01
2.77	242.95
2.78	242.91
2.79	239.73
2.8	237.9
2.81	232.5
2.82	233.18
2.83	229.48
2.84	233.18
2.85	235.22
2.86	227.11
2.87	227.89
2.88	230.02
2.89	229.06
2.9	223.61
2.91	215.49
2.92	218.35
2.93	216.95
2.94	236.37
2.95	235.29
2.96	195.44
2.97	256.66
2.98	227.67
2.99	218.98
3	227.27
3.01	230.7
3.02	241.75
3.03	231.63
3.04	229.06
3.05	236.67
3.06	237.27
3.07	237.83
3.08	241.73
3.09	239.31
3.1	241.36
3.11	242.1
3.12	241.31
3.13	240.8
3.14	241.93
3.15	240.39
3.16	238.89
3.17	236.46
3.18	232.88
3.19	227.42
3.2	229.17
3.21	229.44
3.22	229.73
3.23	227.63
3.24	231.4
3.25	235.89
3.26	229.72
3.27	237.4
3.28	231.76
3.29	210.55
3.33	215.92
3.34	246.4
3.35	230.19
3.36	229.98
3.37	231.93
3.38	239.52
3.39	239.06
3.4	235.76
3.41	236.03
3.42	240.67
3.43	241.76
3.44	242.17
3.45	246.4
3.46	244.43
3.47	245.97
3.48	248.92
3.49	246.65
3.5	246.17
3.51	245.38
3.52	246.25
3.53	245.3
3.54	244.41
3.55	243.52
3.56	245.43
3.57	244.61
3.58	246.21
3.59	245.49
3.6	247.47
3.61	246.26
3.62	245.38
3.63	245.17
3.64	244.67
3.65	244.02
3.66	242.78
3.67	243.72
3.68	244.42
3.69	247.39
3.7	246.43
3.71	246.82
3.72	248.8
3.73	249.18
3.74	246.52
3.75	248.19
3.76	248.79
3.77	243.96
3.78	250.58
3.86	229.21
3.87	256.18
3.88	239.69
3.99	254.3
4	236.22
4.01	254.13
4.02	251.19
4.03	250.11
4.04	250.84
4.05	246.56
4.06	248.38
4.07	247.79
4.08	247.92
4.09	251.58
4.1	252.25
4.11	247.4
4.12	241.46
4.13	233.7
4.14	232.81
4.15	226.72
4.16	234.55
4.17	215.54
4.18	225.37
4.19	223.47
4.2	211.02
4.21	222.01
4.22	229.68
4.23	225.61
4.24	236.69
4.25	226.44
4.26	225.81
4.27	232.83
4.28	233.38
4.29	232.31
4.3	231.09
4.31	229.5
4.32	227.42
4.33	226.12
4.34	232.59
4.35	231.88
4.36	234.7
4.37	233.95
4.38	231.07
4.39	230.21
4.4	230.68
4.41	228.88
4.42	227.23
4.43	228.66
4.44	227.42
4.45	227.87
4.46	228.46
4.47	235.65
4.48	236.48
4.49	236.19
4.5	239.7
4.51	240.65
4.52	246.19
4.53	251.79
4.54	251.96
4.55	251.84
4.56	250.8
4.57	254.55
4.58	255.78
4.59	251.11
4.6	256.44
4.61	251.89
4.62	250.96
4.63	249.59
4.64	245.55
4.65	242.45
4.66	245.37
4.67	241.1
4.68	241.09
4.69	241.4
4.7	240.88
4.71	239.07
4.72	234.14
4.73	235.82
4.74	235.53
4.75	238.26
4.76	219.91
4.77	234.47
4.78	221.5
4.79	230.99
