time	f0
0.89	126.78
0.9	119.11
1.34	120.02
1.35	118.1
1.36	119.1
1.37	119.67
1.38	119.12
1.39	118.1
1.4	117.96
1.41	118.63
1.42	119.74
1.43	121.72
1.44	121.85
1.45	121.04
1.46	120.53
1.47	120.21
1.48	120.76
1.49	121.73
1.5	121.56
1.51	123.16
1.52	123.25
1.53	123
1.54	123.67
1.55	123.24
1.56	122.5
1.57	122.16
1.58	122.99
1.59	123.89
1.6	120.87
1.61	118.75
1.62	117.45
2.25	121.78
2.26	122.28
2.27	120.88
2.28	117.71
2.29	113.58
2.3	112.77
2.31	112.56
2.32	109.9
2.33	111.05
2.34	110.15
2.35	109.56
2.36	108.22
2.37	108.23
2.38	110.47
2.39	109.11
2.4	109.58
2.41	112.56
2.42	110.97
2.43	104.5
2.44	111.49
2.45	115.24
2.46	120.75
2.47	118.28
2.48	117.86
2.49	117.67
2.5	119.62
2.51	119.37
2.52	122.13
2.53	118.62
2.54	118.53
2.55	126.19
2.56	127.48
2.57	121.26
2.58	115.53
2.59	120.03
2.68	116.35
2.69	123.85
2.7	124.61
2.71	123.2
2.72	121.95
2.73	122.08
2.74	120.62
2.75	120.47
2.76	120.94
2.77	121.28
2.78	121.69
2.79	120.86
2.8	119.64
2.81	119.76
2.82	118.4
2.83	115.96
3.39	115.59
3.4	115.58
3.41	115.24
3.42	111.37
3.43	110.58
3.44	108.66
3.45	107.76
3.46	109.54
3.47	108.48
3.48	108.92
3.49	109.3
3.5	108.93
3.51	109.04
4.41	101.11
4.42	106.05
4.43	107.35
4.44	109.87
4.45	107.21
4.46	110.82
4.47	111.96
4.48	108.03
4.49	111.98
4.5	119.02
4.54	115.46
4.55	100.91
4.56	110
4.57	108.4
4.58	107.92
4.59	109.9
4.6	110.77
4.61	110.28
4.62	110.73
4.63	112.66
4.64	112.34
4.65	111.74
4.66	111.92
4.67	110.64
4.68	110.04
4.69	110.56
4.7	109.67
4.71	111.19
4.72	109.56
4.73	108.74
4.74	111.77
4.75	110.83
4.76	112
4.77	109.65
4.78	113.22
4.79	110.51
4.86	102.93
4.87	110.49
4.88	108.2
