time	f0
0.166	206.91
0.176	203.4
0.186	197.03
0.196	197.35
0.206	199.44
0.216	192.4
0.226	196.25
0.236	196.4
0.246	196.76
0.256	198.81
0.266	202.53
0.276	200.52
0.286	199.63
0.296	200.24
0.306	203.53
0.316	201.53
0.326	199.03
0.336	198.73
0.346	199.49
0.356	199.45
0.366	198.06
0.376	198.16
0.386	198.56
0.396	197.36
0.406	197.66
0.416	196.8
0.426	197.36
0.436	195.7
0.446	195.3
0.456	199
0.466	196.91
0.476	194.07
0.486	192.6
0.496	190.64
0.506	190.12
0.516	190.22
0.526	188.68
0.536	188.48
0.546	187.11
0.556	187.29
0.566	185.01
0.576	184.62
0.586	180.33
0.596	184.48
0.606	184.4
0.616	181.72
0.626	182.84
0.636	184.92
0.646	180.57
0.656	178.77
0.666	178.67
0.676	179.77
0.686	178.72
0.696	177.17
0.706	176.16
0.716	175.47
0.726	175.77
0.736	176.82
0.746	175.88
0.756	175.39
0.766	174.95
0.776	174.93
0.786	176.31
0.796	175.55
0.806	169.05
0.816	176.02
0.826	175.18
0.836	173.12
0.846	173.79
0.856	174.67
0.866	174.89
0.876	169.16
0.886	178.39
0.896	177.41
1.436	181.75
1.446	180.59
1.456	185.25
1.466	184.25
1.476	186.21
1.486	184.92
1.496	186.48
1.506	186.7
1.516	184.68
1.526	185.65
1.536	184.29
1.546	185.3
1.556	186.42
1.566	191.14
1.576	183.43
1.586	178.56
1.596	192.4
1.616	228.35
1.626	225.82
1.636	225.53
1.646	222.34
1.656	218.34
1.666	218.28
1.676	219.15
1.686	212.26
1.696	216.92
1.706	218.06
1.716	216.81
1.726	216.05
1.736	213.81
1.746	206.84
1.756	213.27
1.766	213.58
1.776	213.85
1.786	214.98
1.796	214.67
1.806	215.01
1.816	215.65
1.826	215.15
1.836	206.65
1.846	205.38
1.856	145.53
1.866	134.78
1.896	156.36
1.906	159.93
1.916	174.1
1.926	185.45
1.936	193.6
1.946	200.57
1.956	207.22
1.966	214.66
1.976	210.94
1.986	215.78
1.996	203.4
2.006	202.64
2.016	210
2.026	204.9
2.036	219.1
2.046	257.22
2.056	261.44
2.066	264.82
2.076	267.24
2.086	271.13
2.126	259.53
2.136	254.84
2.146	253.24
2.156	246.66
2.166	255.5
2.176	251.09
2.186	230.53
2.196	239.24
2.206	225.66
2.216	220.88
2.226	228.01
2.236	225.06
2.246	211.34
2.256	211.07
2.266	202.12
2.276	206.03
2.286	206.06
2.296	197.6
2.306	194.4
2.316	195.69
2.326	195.37
2.336	193.53
2.346	193.5
2.356	193.82
2.366	194.81
2.376	195.2
2.386	196.92
2.396	196.45
2.406	196.38
2.416	204.04
2.426	205.71
2.436	204.25
2.446	202.39
2.456	207.37
2.466	215.58
2.476	213.68
2.486	211.99
2.496	211.09
2.506	207.11
2.516	207.99
2.526	205.27
2.536	209.98
2.546	208.68
2.556	211.44
2.566	205.09
2.576	211.79
2.586	211.04
2.596	212.2
2.606	207.72
2.616	209.65
2.626	211.22
2.636	175.02
2.646	184.11
2.656	177.48
2.666	180.96
2.676	179.12
2.686	182.37
2.696	180.2
2.706	177.07
2.716	134.06
2.726	134.27
2.736	142.49
2.746	173.88
2.946	215.14
2.956	206.01
2.966	196.91
2.976	190.55
2.986	199.94
2.996	201.72
3.006	193.71
3.016	194.76
3.026	196.33
3.036	191.17
3.046	197.06
3.056	198.8
3.066	192.84
3.076	189.76
3.086	185.79
3.096	189.22
3.106	188.55
3.116	185.56
3.126	187.65
3.136	186.68
3.146	189.43
3.156	182.97
3.166	186.94
3.176	188.55
3.186	184.69
3.196	185
3.266	217.58
3.276	213.2
3.286	207.69
3.296	206.75
3.306	205.75
3.316	206.07
3.326	205.63
3.336	207.24
3.346	209.37
3.356	216.69
3.366	215.53
3.376	221.54
3.386	226.26
3.396	225.67
3.406	228.7
3.416	231.64
3.426	226.24
3.436	230.79
3.446	225.61
3.456	230.2
3.466	227.89
3.476	222.75
3.486	238.7
3.496	232.61
3.506	201.4
3.516	210.12
3.526	194.27
3.536	188.95
3.546	184.82
3.556	173.68
3.566	137.76
3.576	139.84
3.706	134.18
3.716	176.91
3.726	170.43
3.756	176.58
3.766	178.06
3.776	181.52
3.786	178.97
3.796	176.75
3.806	176.51
3.816	175.8
3.826	174.03
3.836	173.33
3.846	173.98
3.856	174.83
3.866	176.58
3.876	177.66
3.886	178.61
3.896	180.26
3.906	180.03
3.916	176.72
3.926	177.27
3.936	180.17
3.946	182.76
3.956	197.68
3.966	196.9
3.976	182.81
3.986	177.45
3.996	197.58
4.006	205.27
4.016	216.59
4.026	214.87
4.036	210.34
4.046	216.96
4.056	216.29
4.066	221.16
4.076	216.87
4.086	215.55
4.096	213.51
4.106	214.79
4.116	216.61
4.126	217.24
4.136	217.25
4.146	214.79
4.156	210.2
4.166	207.29
4.176	210.08
4.196	147.47
4.206	143.79
4.216	136.24
4.226	187.07
4.236	184.41
4.246	145.54
4.256	180.33
4.266	182.63
4.276	185.79
4.286	172
4.296	190.67
4.376	235.32
4.456	172.9
4.466	171.57
4.476	185.26
4.486	173.62
4.496	187.14
4.506	195.99
4.516	198.11
4.526	202.19
4.536	203.11
4.546	205.17
4.556	206.73
4.566	206.32
4.576	205.19
4.586	205.83
4.596	218.5
4.606	223.3
4.616	230.57
4.626	233.92
4.636	236.18
4.646	237.73
4.656	237.51
4.666	240.67
4.676	240.85
4.686	239.19
4.696	236.89
4.706	235.28
4.716	233.63
4.726	231.77
4.736	227.53
4.746	227.86
4.756	222.29
4.766	226
4.776	211.93
4.786	216.44
4.796	223.69
4.806	229.82
4.816	210.51
4.826	214.45
4.836	157.83
4.846	161.1
4.856	143.06
5.066	210.41
5.076	209.59
5.086	210.28
5.096	220.88
5.106	213.17
5.116	218.77
5.126	230.6
5.136	240.39
5.146	271.39
5.156	273.17
5.166	268.42
5.176	272.79
5.186	271.47
5.196	269.47
5.206	265.83
5.216	263.09
5.226	259.64
5.236	264.83
5.246	252.92
5.256	235.57
5.266	216.33
5.276	255.76
5.286	256.02
5.296	210.65
5.306	200
5.316	207.38
5.326	209.96
5.336	205.13
5.346	202.2
5.356	200.33
5.366	230.78
5.376	225.84
5.386	216.52
5.396	208.15
5.406	210.87
5.416	211.01
5.426	210.49
5.436	218.11
5.446	212.68
5.456	205.55
5.476	210.62
5.486	216.27
5.496	200.1
5.506	183.44
5.516	194.22
5.576	208.23
5.586	204.66
5.596	192.4
5.606	197.11
5.616	199.78
5.626	187.57
5.636	187.75
5.646	191.44
5.656	189.29
5.666	190.8
5.676	191.43
5.686	188.52
5.696	186.43
5.746	176.04
5.756	176.56
5.766	175.1
5.776	175.77
5.786	182.24
5.796	185.82
5.806	186.65
5.816	187.52
5.826	192.03
5.836	193.88
5.846	197.9
5.856	195.9
5.866	192.8
5.876	199.86
5.886	190.77
5.896	188.03
5.906	197.21
5.916	208.39
5.926	223.89
5.936	222.47
5.946	222.69
5.956	223.85
5.966	224.12
5.976	224.58
5.986	222.78
5.996	222.77
6.006	222.76
6.016	223.17
6.026	220.45
6.036	221.89
6.046	222.11
6.056	221.49
6.066	225.64
6.076	220.85
6.086	225.21
6.736	138.24
6.746	149.67
6.756	154.41
6.766	186.28
6.776	189.58
6.786	189.5
6.796	189.7
6.806	189.97
6.816	190.37
6.826	190.55
6.836	189.84
6.846	190.25
6.856	191.79
6.866	193.92
6.876	197.41
6.886	198.26
6.896	199.6
6.906	195.99
6.916	190.82
6.926	198.03
6.936	198.06
6.946	195.65
6.956	198.04
6.966	197.51
