time	f0
0.235	138.23
0.245	137.61
0.255	136.79
0.265	136.68
0.275	136.55
0.285	136.02
0.295	131.99
0.305	131.53
0.315	128.61
0.325	124.57
0.335	120.08
0.345	112.89
0.355	105.97
0.365	104.82
0.375	106.2
0.385	104.02
0.395	100.6
0.405	101.58
0.415	82.58
0.425	81.66
0.455	96.53
0.465	100.6
0.475	100.08
0.485	91.41
0.495	89.09
0.505	86.71
0.515	87
0.525	88.34
0.535	88.06
0.545	87.58
0.555	86.76
0.565	85.09
0.575	83.62
0.585	78.8
0.595	76.44
0.605	74.61
0.615	73.85
0.625	73.92
0.635	75.57
0.645	76.24
0.655	76.97
0.665	79.95
0.675	81.92
0.685	82.05
1.295	103.98
1.305	101.25
1.315	97.68
1.325	96.8
1.335	95.74
1.345	94.77
1.355	93.64
1.365	92.71
1.375	92.14
1.385	92.07
1.395	93.33
1.405	93.72
1.415	93.95
1.425	94.79
1.435	94.7
1.445	95.08
1.455	95.11
1.465	96.42
1.475	94.94
1.485	94.92
1.495	95.68
1.505	96.98
1.515	97.03
1.525	97.01
1.535	95.66
1.545	95.22
1.555	94.42
1.565	94.17
1.575	94.01
1.585	93.64
1.595	93.43
1.605	93.94
1.615	95.41
1.625	96.04
1.635	93.23
1.645	93.69
1.655	94.98
2.385	104.86
2.395	106.04
2.405	102.78
2.415	103.2
2.425	101.26
2.435	96.61
2.445	96.53
2.455	96.93
2.535	107.12
2.545	101.13
2.555	100.68
2.565	98.99
2.575	95.52
2.585	94.55
2.595	95.7
2.605	95.97
2.615	95.71
2.625	96.37
2.655	95.06
2.665	93.99
2.675	92.21
2.685	89.28
2.695	89.81
2.705	88.05
2.715	88.04
2.725	87.93
