time	f0
0.07	44.6
0.08	43.56
0.09	43.45
0.1	44.3
0.11	45.81
0.12	47.49
0.13	48.39
0.14	48.2
0.15	47.91
0.16	48.04
0.17	48.1
0.18	47.8
0.19	47.57
0.2	47.7
0.21	47.99
0.22	47.94
0.23	47.41
0.24	46.83
0.25	46.81
0.26	47.77
0.27	49.66
0.28	52.41
0.29	52.51
0.3	50.78
0.31	49.12
0.32	47.5
0.33	46.15
0.4	44.66
0.41	44.66
0.42	44.77
0.43	45.43
0.44	46.23
0.45	46.77
0.46	46.9
0.47	46.76
0.48	46.63
0.49	46.69
0.5	46.94
0.51	47.29
0.52	47.69
0.53	48.24
0.54	48.87
0.55	49.07
0.56	48.47
0.57	47.54
0.58	46.79
0.59	46.3
0.6	46.14
0.61	46.47
0.62	47.24
0.63	48.1
0.64	48.63
0.65	48.47
0.66	47.87
0.67	47.49
0.68	47.64
0.69	47.95
0.7	47.87
0.71	47.37
0.72	47.02
0.73	47.1
0.74	47.33
0.75	47.38
0.76	47.37
0.77	47.52
0.78	47.97
0.79	48.57
0.8	49.02
0.81	49.03
0.82	48.59
0.83	47.96
0.84	47.61
0.85	47.77
0.86	48.47
0.87	49.45
0.88	49.9
0.89	49.17
0.9	47.92
0.91	47.36
0.92	47.26
0.93	47.02
0.94	46.77
0.95	47.27
0.96	48.84
0.97	51.69
1	46.69
1.01	46.46
1.02	46.46
1.03	46.79
1.13	44.32
1.14	45.89
1.15	47.63
1.16	48.06
1.17	48.79
1.18	48.61
1.19	46.9
1.2	46.43
1.21	46.46
1.22	47.21
1.23	48.1
1.24	48.52
1.25	48.12
1.26	47.36
1.27	47.12
1.28	47.79
1.29	48.84
1.3	49.35
1.31	48.91
1.32	48.48
1.33	48.8
1.34	50.32
1.35	51.59
1.36	50.54
1.37	48.6
1.38	48.16
1.39	49.45
1.4	50.74
1.41	49.49
1.42	46.04
1.43	43.53
1.44	42.68
1.45	42.91
1.46	44.01
1.47	45.58
1.48	46.89
1.49	47.58
1.5	47.64
1.51	47.7
1.52	47.72
1.53	47.73
1.54	47.74
1.55	47.13
1.56	47.11
1.57	47.5
1.58	48.61
1.59	50.44
1.6	51.86
1.61	51.84
1.74	47.19
1.75	47.22
1.76	49.8
1.77	51
1.78	50.79
1.79	50.75
1.8	48.35
1.81	45.15
1.82	44.15
1.83	45.75
1.84	47.79
1.85	47.67
1.86	45.84
1.87	44.67
1.88	43.91
1.89	45.04
1.9	46.41
1.91	47.63
1.92	47.55
1.93	47.51
1.94	47.46
1.95	47.39
1.96	47.3
1.97	47.08
1.98	46.74
1.99	46.76
2	46.98
2.01	47.04
2.02	46.9
2.03	46.84
2.04	47
2.05	47.12
2.06	46.96
2.07	46.74
2.08	46.83
2.09	47.35
2.1	48.2
2.11	49.02
2.12	48.98
2.13	47.77
2.14	46.6
2.15	46.38
2.16	47.23
2.17	49.04
2.18	51.84
2.3	47.22
2.31	46.93
2.32	47.4
2.33	48.9
2.34	50.4
2.35	50.34
2.36	48.68
2.37	47.32
2.38	47.34
2.39	47.81
2.4	47.16
2.41	45.34
2.42	43.79
2.43	43.77
