time	f0
0.623	230.84
0.633	225.56
0.643	215.55
0.653	212.89
0.663	208.62
0.673	216.56
0.683	213.94
0.693	224.68
0.703	234.01
0.713	225.3
0.723	218.98
0.763	216.86
0.773	216.89
0.783	225.1
0.953	265.78
0.963	240.81
0.973	238.81
0.983	256.53
0.993	237.54
1.003	222.51
1.013	241.58
1.043	234.32
1.053	232.04
1.063	243.36
1.073	236.24
1.083	257.52
1.093	241.74
1.103	236.4
1.113	224.51
1.123	225.76
1.133	223.69
1.313	204.12
1.323	180.05
1.333	184.39
1.343	185.08
1.353	185.4
1.363	180.72
1.373	180.35
1.383	178.83
1.393	184.19
1.403	181.94
1.413	185.79
1.423	182.32
1.433	183.76
1.443	192.27
1.453	187.49
1.613	193.97
1.623	190.9
1.633	191.47
1.643	189.47
1.653	196.08
1.663	199.31
1.673	196.95
1.833	223.09
1.843	192.5
1.853	195.55
1.863	199.04
1.873	205.1
1.883	233.59
2.593	212.81
2.603	209.56
2.613	210.63
2.623	210.66
2.633	209.73
2.643	205.84
2.653	208.53
2.663	208.65
2.673	208.97
2.683	211.24
2.693	215.87
2.703	215.34
2.713	210.33
2.723	209.85
2.733	207.24
2.743	209.84
2.753	210.66
2.823	236.82
2.833	226.56
2.843	218.62
2.853	214.5
2.863	210.06
2.873	207.59
2.883	203.41
2.903	208.52
2.913	199.32
2.923	204.88
2.933	201.7
2.943	211.23
2.953	213.93
2.963	218.51
2.973	210.17
2.983	198.6
3.023	233.77
3.033	220.73
3.043	215.52
3.053	214.47
3.063	209.47
3.073	210.08
3.083	216.36
3.103	215.45
3.113	209.21
3.123	203.18
3.133	202.48
3.143	204.34
3.203	233.34
3.213	233.97
3.493	184
3.503	173.91
3.513	190.45
3.523	208.52
3.533	189.63
3.543	179.75
3.553	192.2
3.563	182.38
3.573	182.9
3.603	169.39
3.613	176.51
3.623	179.7
3.633	180.47
3.643	179.58
3.653	178.89
3.663	179.36
3.673	178.48
3.683	177.69
3.693	177.86
3.703	178.63
3.713	176.89
3.723	176.5
3.733	176.59
3.743	175.01
3.753	172.01
3.763	174.46
3.773	174.98
3.783	175.12
3.793	175.76
3.803	174.44
3.813	173.44
3.823	171.9
3.833	177.74
3.843	179.57
3.853	176.14
3.863	182.5
3.873	177.57
3.883	174.42
3.923	218.08
3.933	188.38
3.943	186.91
3.953	183.19
3.963	179.69
3.973	176.44
3.983	176.56
3.993	176.95
4.003	177.32
4.013	177.31
4.023	174.25
4.033	173.69
4.043	174.97
4.053	174.92
4.063	176.32
4.073	176.2
4.083	177.94
4.093	184.59
4.103	193.38
4.113	187.92
4.123	187.83
4.133	188.45
4.143	186.04
4.153	219.19
4.163	257.74
4.173	232.17
4.183	222.58
4.193	179.29
4.203	175.53
4.213	169.77
4.223	176.84
4.233	188
4.243	190.32
4.253	186.47
4.263	175.54
4.273	179.57
4.283	173.1
4.293	179.47
4.303	180
4.313	178.27
4.323	174.37
4.333	172.28
4.343	174.77
4.353	172.48
4.363	181.35
4.373	175.16
4.383	174.02
4.393	182.74
4.403	177.55
4.413	177.37
4.423	175.42
4.433	173.81
4.443	174.67
4.453	172.68
4.463	172.35
4.473	169.6
4.483	167.96
4.493	170.68
4.503	167.78
5.833	218.19
5.843	192.51
5.853	187.48
5.863	179.18
5.873	174.04
5.883	173.78
5.893	173.11
5.903	167.12
5.913	168.4
5.923	167.39
5.933	164.02
5.943	160.18
5.953	160.51
5.963	161.69
5.973	165.47
5.983	173.26
5.993	155.75
6.003	159.65
6.013	175.81
6.023	194.15
6.053	181.1
6.063	173.6
6.073	166.11
6.083	163.6
6.093	163.04
6.103	164.14
6.113	158.47
6.123	157.11
6.133	157.41
6.143	159.89
6.153	158.02
6.163	167.01
6.173	166.03
6.183	160.66
6.193	162.55
6.203	170.84
6.213	157.13
6.223	167.55
6.233	162.62
6.243	162.18
6.253	160.17
6.263	164.48
6.273	165.95
6.283	157.98
6.293	158.2
6.303	157.73
6.313	157.9
6.323	166.71
6.333	164.25
7.373	150.08
7.383	160.49
7.393	159.65
7.433	182.77
7.443	174.6
7.453	179.05
7.463	175.36
7.473	166.24
7.483	163.69
7.493	183.52
7.503	179.55
7.513	180.53
7.523	176.75
7.553	213.51
7.563	182
7.573	179.13
7.583	182.12
7.593	181.24
7.603	178.13
7.613	176.57
7.623	179.2
7.633	181.99
7.643	178.43
7.653	179.99
7.663	180.66
7.673	180.48
7.683	178.84
7.693	194.77
7.703	196.56
7.713	207.76
7.723	184.08
7.733	190.07
7.743	190.42
7.753	189.3
7.763	190.01
7.773	191.69
7.783	192.48
7.793	191.31
7.803	190.04
7.813	194.44
7.823	194.64
7.833	201.9
7.843	195.86
7.853	197.12
7.863	198.59
7.873	196.11
7.883	195.98
7.893	198.51
7.903	194.82
7.913	191.53
8.213	200.94
8.223	198.87
8.233	194.13
8.243	191.43
8.253	180.51
8.263	184.07
8.273	190.66
8.363	194.64
8.373	190.32
8.383	188.34
8.393	182.97
8.403	183.65
8.413	185.72
8.423	185.95
8.433	183.05
8.443	184.42
8.453	186.22
8.463	182.8
8.473	183.53
8.483	184.81
8.493	183.8
8.503	185.51
8.533	186.76
8.543	211.76
8.553	239.92
8.563	273.14
8.713	185.71
8.723	223.98
8.733	239.22
8.783	203.91
8.793	194.05
8.803	190.35
8.813	193.71
8.823	215
8.843	191.31
8.853	194.26
8.923	200.06
8.933	208.9
8.943	213.09
8.953	226.54
8.963	259.6
8.973	252.28
8.983	219.63
8.993	233.4
9.003	223.59
9.023	185.52
9.033	167.55
9.043	187.33
9.193	181.75
9.203	176.91
9.213	174.25
9.223	173.72
9.233	176.09
9.243	178.95
9.253	182.96
9.263	189.17
9.273	193.79
9.283	192.8
9.293	193.54
9.303	190.96
9.313	183.91
9.323	191.28
9.333	189.63
9.343	189.92
9.353	189.94
9.363	190.39
9.373	187.88
9.383	185.7
9.393	187.38
9.403	184.39
9.413	186.39
9.423	181.15
9.433	178.45
9.443	179.92
9.453	178.2
9.463	175.25
9.473	175.33
9.483	176.69
9.493	179.23
9.503	175.31
9.513	183.45
9.523	178.56
9.573	191.27
9.583	176.73
9.593	178.72
9.603	181.57
9.613	181.24
9.623	179.15
9.633	178.64
9.643	180.76
9.653	175.71
9.663	180.17
9.673	178.81
9.683	177.42
9.693	177.97
9.703	175.57
9.713	175.97
9.723	177.46
9.733	176.04
9.743	173.48
9.753	182.92
9.763	180.83
9.773	173.8
9.783	173.23
9.823	269.05
9.833	277.47
9.843	272.44
9.853	282.08
9.883	200.66
9.893	180.64
9.903	194.45
9.913	204.57
9.923	188.04
9.933	176.83
9.943	175.42
9.953	175.45
9.963	178.25
9.973	173.34
9.983	174.47
9.993	175.83
10.003	177.98
10.013	176.73
10.023	174.9
10.033	174.16
10.043	175.39
10.053	176.27
10.063	176.35
10.073	177.54
10.083	178.02
10.093	181.09
10.103	180.16
10.113	182.73
10.123	181.78
10.133	188.09
10.143	203.36
12.493	236.22
12.503	217.82
12.513	212.26
12.523	193.57
12.533	198.07
12.583	204.85
12.593	196.48
12.843	200.58
12.853	187.97
12.863	176.95
13.003	176.67
13.013	202.7
13.263	225.26
13.273	225.49
13.283	227.44
13.293	228.92
13.303	231.4
13.313	234.7
13.323	235.39
13.333	233.94
13.343	233.87
13.353	233.12
13.363	240.65
13.373	265.53
13.383	253.93
13.393	248.12
13.403	245.22
13.413	239.95
13.423	236.79
13.433	230.45
13.443	237.07
13.453	239.06
13.463	240.2
13.473	235.87
13.483	233.01
13.493	243.19
13.503	239.06
13.513	237.45
13.523	232.91
13.533	240.39
13.543	244.12
13.553	240.62
13.563	238.85
13.573	239.12
13.583	248.33
13.593	258.85
13.603	233.38
13.613	227.49
13.623	231.13
13.633	233.25
13.643	245.06
13.653	238.03
13.663	244.92
13.673	241.82
13.683	233.89
13.693	234.12
13.703	238.87
13.713	249.06
13.723	254.6
13.733	255.79
13.743	246.16
13.753	239.92
13.763	218.36
13.773	213.25
13.783	205.97
13.793	213.51
13.803	216.32
13.813	215.3
13.823	209.64
13.833	206.92
13.843	213.62
13.853	209.05
13.863	210.92
13.873	211.66
13.883	209.84
13.893	211.33
13.903	210.87
13.913	211.72
13.923	212.06
13.933	212.42
13.943	212.05
13.953	213.89
13.963	217.04
13.973	226.46
13.983	232.87
13.993	235.93
14.003	245.81
14.013	242.12
14.023	253.91
14.063	205.81
14.073	203.12
14.083	199.12
14.093	204.16
14.103	189.2
14.113	216.34
14.123	206.01
14.133	215.83
14.143	205.36
14.153	196.61
14.163	196.16
14.173	193.26
14.183	214.7
14.333	213.11
14.343	210.69
14.353	209.39
14.363	206.89
14.373	204.19
14.383	206.1
14.393	206.26
14.403	207.89
14.493	216.92
14.503	202.22
14.513	200.73
14.523	204.11
14.533	200.93
14.543	201.22
14.553	203.54
14.563	203.21
14.573	201.81
14.583	208.26
14.593	199.78
14.603	203.88
14.613	204.82
14.623	204.42
14.633	202.57
14.643	206.61
14.653	206.75
15.153	224.34
15.163	207.37
15.173	206.53
15.183	208.04
15.193	209.69
15.323	213.72
15.333	214.64
15.343	209.76
15.353	208.37
15.363	204.38
15.373	205.02
15.383	209.84
15.393	206.21
15.403	208.51
15.413	212.99
15.423	210.44
15.433	208.85
15.443	207.96
15.453	206.1
15.463	206.95
15.473	205
15.483	205.35
15.493	203.75
15.503	205.72
15.513	206.79
15.523	206.72
15.533	206.22
15.543	206.04
15.553	207.8
15.563	207.31
15.573	207.86
15.583	207.31
15.593	207.57
15.603	210.34
15.613	210.4
15.623	211.67
15.633	207.49
15.643	207.88
15.653	204.42
15.663	210.34
15.673	207.53
15.683	208.84
15.693	210.06
15.703	209.31
15.713	213.64
15.723	211.25
15.733	211.04
15.743	211.64
15.753	212.34
15.763	213.13
15.773	213.7
15.783	213.67
15.793	213.36
15.803	213.34
15.813	214.33
15.823	211.43
15.833	209.26
15.843	207.14
15.853	205.46
15.863	203.35
15.873	203
15.883	203.87
15.893	201.81
15.903	202.87
15.913	203.36
15.923	202.31
15.933	201.1
15.943	202.77
15.953	201.21
15.963	203.13
15.973	204.6
15.983	204.52
15.993	206.15
16.003	206.36
16.013	205.32
16.023	205.11
16.033	204.53
16.043	204.75
16.053	203.34
16.063	202.08
16.073	200.43
16.083	198.15
16.093	194.43
16.103	193.45
16.113	195.36
16.123	195.52
16.133	199.77
16.143	196.86
16.153	196.76
16.163	192.32
16.173	188.32
16.193	197.83
16.203	194.06
16.213	190.96
16.223	162.76
16.353	175.12
16.363	177.92
16.373	199.1
16.383	200.13
16.393	192.53
16.403	197.48
16.413	204.29
16.423	207.34
16.433	208.13
16.443	209.96
16.453	205.65
16.463	205.23
16.473	205.27
16.483	205.51
16.493	203.68
16.503	203.61
16.513	203
16.523	202.61
16.533	201
16.553	195.72
16.563	196.66
16.573	195.76
16.583	196.38
16.593	205.1
16.603	200.02
16.613	194.37
16.663	198.81
16.673	196.29
16.683	198.15
16.693	189.79
16.703	197.07
16.713	192.27
16.723	190.77
16.803	164.82
16.813	166.27
16.823	169.2
16.833	169.78
16.843	168.73
16.853	176.96
16.863	183.92
16.873	193.7
16.883	189.58
16.913	194.59
16.923	192.13
16.933	194.42
16.943	193.53
16.953	194.75
16.963	199.48
16.973	188.91
16.983	187.58
16.993	192.9
17.073	228.47
17.083	211.05
17.093	215.35
17.103	219.19
17.113	168.78
17.123	168.1
17.133	173.09
17.143	175.54
17.153	183.01
17.163	189.6
17.173	176.15
17.183	178.91
17.193	184.41
17.203	181.02
17.213	183.35
17.223	180.42
17.233	182.26
17.243	177.47
17.253	178.83
17.263	178.72
17.273	178.36
17.283	184.73
17.293	178.47
17.303	172.7
17.313	172.29
17.323	174.64
18.013	221.69
18.023	208.17
18.033	208.69
18.043	216.15
18.053	214.75
18.063	233.84
18.093	211.76
18.103	207.37
18.133	236.1
18.143	177.9
18.153	222.65
18.163	175.19
18.173	180.81
18.183	172.53
18.193	177.41
18.203	182.24
18.213	173.47
18.223	176.32
18.233	178.98
18.243	176.96
18.253	174.01
18.263	184.21
18.273	179.28
18.283	168.87
18.293	173.64
18.303	174.26
18.433	206.68
18.443	192.59
18.453	167.5
18.463	171.51
18.473	169.96
18.483	168.75
18.493	166.27
18.503	166.53
18.513	166.56
18.523	161.76
18.533	169.52
18.543	163.63
18.553	166.26
18.563	160.33
18.573	154.83
18.583	176.56
18.753	168.49
18.763	174.65
18.773	171.62
18.783	167.58
18.793	170.81
18.803	172.44
18.813	168.94
18.823	171.85
18.833	187.01
18.843	193.28
19.003	165.4
19.013	169.32
19.023	168.04
19.033	168.56
19.043	170.15
19.053	167.44
19.063	166.51
19.073	168.07
19.083	167.76
19.093	168.03
19.103	167.75
19.113	168.17
19.123	170.67
19.133	174.32
19.143	187.31
19.153	188.2
19.163	196.11
19.173	195.04
19.183	193.22
19.193	199.38
19.203	181.41
19.213	193.66
19.223	201.92
19.233	193.42
19.243	193.02
19.253	184.02
19.263	204.86
19.273	194.89
19.433	228.11
19.443	251.55
19.533	132.79
19.543	142.25
19.553	146.96
19.563	135.93
19.583	160.12
19.593	165.81
19.603	162.72
19.613	164.53
19.623	182.03
19.633	172.4
19.643	153.79
