time	f0
0.405	243.01
0.415	229.79
0.425	214.51
0.435	215.57
0.445	220.43
0.455	211.11
0.465	211.28
0.475	221.35
0.485	208.75
0.495	210.11
0.505	214.38
0.515	219.01
0.525	217.01
0.535	225.21
0.545	207.91
0.555	225.52
0.605	155.24
0.665	209.47
0.675	194.34
0.685	201.83
0.695	198.75
0.705	211.85
0.715	222.78
0.945	221.33
0.955	206.25
0.965	200.76
0.975	201.59
0.985	197.26
0.995	186.87
1.005	184.77
1.015	183
1.025	180.56
1.035	183.28
1.045	179.33
1.055	182.3
1.065	180.85
1.075	180.52
1.085	180.41
1.095	181.25
1.105	181.56
1.115	177.03
1.125	177.17
1.135	178.73
1.145	177.28
1.155	177.12
1.165	175.26
1.175	175.61
1.185	181.79
1.195	176.98
1.205	174.65
1.215	183.49
1.225	212.03
1.235	211.27
1.245	220.93
1.255	217.89
1.265	217.74
1.275	217.11
1.285	218.72
1.295	220.96
1.305	220.7
1.315	220.16
1.325	220.37
1.335	220.11
1.345	217.51
1.355	216.17
1.365	211.86
1.375	216.32
1.385	210.65
1.395	209.86
1.485	284.68
1.705	283.5
1.715	272.03
1.725	276.45
1.735	272.33
1.745	271.99
1.755	277
1.765	275.06
1.775	278.86
1.785	284.79
1.795	269.18
1.805	274.16
1.815	271.43
1.825	268.63
1.835	267.47
1.845	263.99
1.855	263.93
1.865	259.51
1.875	256.48
1.885	259.31
1.895	252.44
1.905	249.03
1.915	243.35
1.925	237.12
1.935	232.39
1.945	241.51
1.955	243.17
1.965	241.21
1.975	240.97
1.985	232.01
1.995	231.25
2.005	234.11
2.015	238.71
2.025	227.15
2.035	222.55
2.045	210.04
2.055	182.88
2.065	217.88
2.075	233.3
2.495	156.1
2.505	151.62
2.515	204.35
2.525	201.66
2.535	200.2
2.545	198.39
2.555	198.16
2.565	197.95
2.575	196.12
2.585	200.6
2.595	199.58
2.605	202.59
2.635	200.56
2.645	198.96
2.655	196.83
2.665	194.5
2.675	194.16
2.685	193.99
2.695	192.48
2.705	190.04
2.715	192.78
2.725	193.26
2.735	197.81
2.745	198.53
2.755	198.3
2.765	191.52
2.775	200.7
2.785	198.47
2.795	224.28
2.805	219.68
2.815	214.85
2.825	216.26
2.835	216.54
2.845	217.41
2.855	215.9
2.865	219.76
2.875	224.07
2.885	220.68
2.895	217.56
2.905	217.26
2.915	218.74
2.925	218.24
2.945	222.28
2.955	213.96
2.965	220.69
2.975	211.41
2.985	216.74
2.995	220.06
3.005	216.63
3.245	234.25
3.255	229.34
3.265	225.75
3.275	222.4
3.285	221.98
3.295	220.01
3.305	215.3
3.315	217.61
3.325	214.46
3.335	215.33
3.345	216.21
3.355	215.29
3.365	214.61
3.375	214.21
3.385	217.25
3.395	214.38
3.405	214.59
3.415	213.79
3.425	213.59
3.435	215.75
3.445	215.26
3.455	216.33
3.465	216.85
3.475	218.1
3.485	222.42
3.495	220.7
3.505	225.77
3.515	224.3
3.525	225.24
3.535	226.67
3.545	224.91
3.555	223.33
3.565	227.32
3.575	227.55
3.585	218.19
3.595	225.17
3.605	225.16
4.285	230.7
4.295	224.26
4.305	217.95
4.315	217.88
4.325	212.44
4.335	214.88
4.345	214.08
4.355	212.65
4.365	213.45
4.375	214.66
4.385	212.95
4.395	214.16
4.405	213.23
4.415	214.6
4.425	217.24
4.435	213.59
4.445	212.32
4.455	211.44
4.465	210.85
4.475	207.33
4.485	207.38
4.495	206.95
4.505	205.85
4.515	205.89
4.525	206.45
4.535	206.9
4.545	205.49
4.555	206.76
4.565	203.13
4.575	199.85
4.585	201.34
4.595	204.64
4.605	204.96
4.615	203.41
4.625	204.26
4.635	203.08
4.645	205.89
4.655	209.68
5.655	258.31
5.665	249.77
5.675	235.4
5.685	218.6
5.695	219.75
5.705	219.68
5.715	214.16
5.725	214.73
5.735	214.51
5.745	223.09
5.755	225.32
5.765	219.74
5.775	216.71
5.785	218.2
5.795	219.43
5.805	223.12
5.815	224.86
5.825	225.12
5.835	228.09
5.845	231.66
5.855	233.8
5.865	235.97
5.875	240.1
5.885	246.55
5.895	252.02
5.905	258.09
5.915	274.01
5.925	275.17
5.935	292.9
5.945	298.34
5.955	299.19
5.965	297.9
5.975	308.16
5.985	309.31
5.995	305.84
6.005	301.69
6.015	290.57
6.025	295.31
6.035	282.54
6.045	276.61
6.055	267.52
6.065	258.95
6.075	259.32
6.085	262
6.095	258.82
6.105	258.04
6.115	255.23
6.125	257.97
6.135	253.61
6.145	253.62
6.155	250.93
6.165	248.91
6.175	247.33
6.185	244.53
6.195	240.16
6.205	234.42
6.215	233.29
6.225	231.77
6.235	227.48
6.245	230.23
6.255	227.27
6.265	230.7
6.275	240.59
6.285	234.35
6.295	230.33
6.305	229.67
6.315	236.94
6.325	253.24
6.335	261.55
6.345	275.06
6.355	273.62
6.365	266.73
6.375	256.86
6.385	249.08
6.395	234.64
6.405	226.99
6.415	223.2
6.425	221.35
6.435	237.36
6.445	219.23
6.455	219.53
6.465	222.8
6.475	211.82
6.485	209.26
6.495	216.64
6.505	221.16
6.515	219.35
6.525	216.65
6.535	217.78
6.545	222.31
6.555	223.75
6.565	221.75
6.575	222.13
6.585	223.18
6.595	227.26
6.605	231.03
6.615	233.7
6.625	233.78
6.635	235.38
6.645	237.42
6.655	239.04
6.665	240.07
6.675	244.42
6.685	248.32
6.695	253.63
6.705	258.38
6.715	255.46
6.725	256.26
6.735	258.59
6.745	262.78
6.755	266.78
6.765	271.73
6.775	283.92
6.785	301.3
6.795	319.65
6.805	299.65
6.815	296.6
6.825	263.17
6.835	276.9
6.845	294.67
6.855	282.55
6.865	280.63
6.905	282.03
6.915	267.16
6.925	263.06
6.935	262.87
6.945	257.42
6.955	255.68
6.965	253.35
6.975	249.66
6.985	253.15
6.995	251.55
7.005	250.42
7.015	249.51
7.025	249.09
7.035	246.29
7.045	246.57
7.055	246.11
7.065	243.19
7.075	239.72
7.085	231.31
7.095	233.68
7.105	225.05
7.115	226.2
7.125	223.77
7.135	224.03
7.145	227.59
7.155	229.72
7.165	221.24
7.175	218.44
7.185	210.54
7.195	223.28
7.205	222.44
7.215	218.99
7.225	222.04
7.235	225.43
7.245	228.08
8.495	216.06
8.505	205.3
8.515	206.85
8.525	207
8.535	208.04
8.545	205.55
8.555	202.85
8.565	202.56
8.575	200.55
8.585	201.66
8.595	199.56
8.605	199.48
8.615	196.15
8.625	194.55
8.635	196.33
8.645	198.99
8.655	194.18
8.665	197.01
8.675	190.63
8.685	197.81
8.695	198.27
8.705	196.38
8.715	197.64
8.725	195.93
8.735	198.11
8.745	196.1
11.165	235.71
11.175	227.36
11.185	224.09
11.195	221.5
11.205	222.3
11.215	222.28
11.225	222.72
11.235	219.89
11.245	220.12
11.255	221.97
11.285	220.04
11.295	216.12
11.385	234.27
11.395	231.23
11.405	229.08
11.415	240.37
11.425	237.03
11.435	239.18
11.445	239.41
11.455	238.32
11.465	235.28
11.475	240.98
11.485	249.46
11.495	251.59
11.505	266.16
11.515	260.04
11.525	253.24
11.535	248.92
11.545	222.33
11.555	224.7
11.565	229.55
11.575	226.76
11.585	222.69
11.595	223.35
11.605	222.52
11.615	220.87
11.625	219.47
11.635	216.68
11.645	216.15
11.655	213.85
11.665	214.01
11.675	213.58
11.685	199.28
11.695	211.7
11.705	210.13
11.715	217.21
11.725	220.12
11.835	218.84
11.845	213.64
11.855	203.32
11.865	203.56
11.875	199.21
11.885	204.38
11.895	197.49
11.905	207.46
11.915	199.44
11.925	200.23
11.935	198.82
11.945	193.42
11.955	197.52
11.965	193.81
11.975	192.73
11.985	194.5
11.995	193.06
12.005	187.44
12.015	195.34
12.025	196.17
12.035	191.65
12.085	198.08
12.095	199.48
12.105	200.2
12.115	195.25
12.125	196.61
12.135	195.24
12.145	194.61
12.155	196
12.165	192.22
12.175	192.03
12.185	191.82
12.195	193.66
12.205	193.63
12.215	197.13
12.225	198.8
12.235	199.3
12.245	199.61
12.255	200.27
12.265	201.32
12.275	205.15
12.285	204.19
12.295	204.57
12.305	204.32
12.315	204.6
12.325	203.85
12.335	205.14
12.345	199.97
12.355	199.36
12.365	198
12.375	197.82
12.385	208.11
12.395	208.63
12.405	211.31
12.415	208.12
12.425	202.71
12.435	259.37
12.445	206.47
12.455	196.58
12.465	201.69
12.495	202.56
12.505	205.18
12.515	203.04
12.525	199.5
12.535	202.09
12.545	202.12
12.555	197.07
12.565	196.15
12.585	192.29
12.595	192.17
12.735	215.52
12.745	212.07
12.755	214.87
12.765	212.46
12.775	221.91
12.785	213.27
12.795	205.15
12.805	209.53
12.815	201.81
12.825	199.57
12.845	190.46
12.855	196.29
12.865	191.39
12.875	188.49
12.885	195.21
12.895	185.1
12.905	188.47
12.995	194.27
13.005	193.68
13.015	190.75
13.025	188.96
13.035	188.32
13.045	190.04
13.055	185.92
13.065	191.33
14.305	271.81
14.315	250.36
14.325	243.7
14.335	250.9
14.345	214.51
14.365	216.99
14.375	218.83
14.385	226.92
14.395	208.39
14.405	197.16
14.415	194.52
14.425	188.64
14.435	194.76
14.445	189.36
14.455	201.94
14.465	208.28
14.475	199
14.485	204.41
14.495	209.06
14.505	204.92
14.515	204.23
14.525	204.59
14.535	208.07
14.545	206.56
14.555	206.17
14.565	205.31
14.575	200.73
14.585	200.94
14.595	203.31
14.605	202.16
14.615	199.62
14.625	197.81
14.635	198.42
14.645	197.26
14.655	196.06
14.665	200.97
14.735	230.15
14.745	230.55
14.755	230.28
14.765	223.73
14.775	221.29
14.785	222.32
14.795	218.86
14.805	215.87
14.815	212.37
14.825	218.71
14.835	216.7
14.845	215.03
14.855	211.66
14.865	216.83
14.875	214.43
14.885	216.61
14.895	208.67
14.905	213.11
14.915	193.76
14.925	214.27
14.935	210.65
14.945	182.99
14.955	212.64
14.965	198.35
14.975	205.2
14.985	208.38
14.995	194.43
15.005	202.02
15.015	200.14
15.025	201.99
15.035	201.54
15.045	196.91
15.055	202.44
15.065	200.76
15.075	199.73
15.085	200.68
15.095	203.31
15.105	200.29
15.115	198.87
15.125	194.57
15.135	187.91
15.145	181.58
15.155	184.86
15.165	167.66
15.175	184.12
15.185	185.74
15.195	181.95
15.205	177.38
15.215	183.05
15.225	184.36
15.615	162.52
15.625	239.39
15.635	239.64
15.645	223.05
15.655	215.35
15.665	214.57
15.675	208.25
15.685	214.2
15.695	212.53
15.705	214.09
15.715	215.19
15.725	215.7
15.735	211.4
15.745	209.14
15.755	207.93
15.765	208.39
15.775	208.05
15.785	207.47
15.795	208.14
15.805	209.08
15.815	207.98
15.825	209.02
15.835	207.68
15.845	210.69
15.855	212.39
15.865	210.94
15.875	213.77
15.975	244.02
15.985	203.45
15.995	211.64
16.005	203.26
16.015	200.82
16.025	198.54
16.035	205.64
16.045	203.87
16.055	203.54
16.065	199.5
16.075	205.66
16.085	215.05
16.095	211.39
16.105	208.7
16.115	201.24
16.125	197.43
16.135	193.8
16.145	194.5
16.155	194.13
16.165	206.37
16.175	199.32
16.185	193.16
16.195	192.22
16.205	192.22
16.215	190.52
16.225	196.22
16.235	187.01
16.245	204.16
17.375	247.03
17.385	228.44
17.395	217.44
17.405	217.59
17.415	249.41
17.425	203.11
17.435	189.81
17.445	179.26
17.455	190.68
17.465	188.33
17.475	192.25
17.485	190.61
17.495	200.97
17.505	190.39
17.515	186.98
17.525	183.04
17.535	183.21
17.545	188.48
17.555	190.12
17.565	188.6
17.995	161.17
18.005	182.24
18.015	186.14
18.025	188.11
18.035	181.73
18.045	183.37
18.055	175.51
18.065	177.18
18.075	177.9
18.085	178.14
18.095	174.54
18.105	172.67
18.115	176.7
18.135	176.06
18.145	175.06
18.195	179.94
18.205	179.54
18.215	178.54
18.225	178.9
18.235	173.89
18.245	172.42
18.255	173.37
18.265	168.48
18.275	181.73
18.285	169.12
18.295	187.6
18.315	249.99
18.325	258.32
18.355	161.7
18.365	175.25
18.375	178.09
18.385	177.67
18.395	174.3
18.405	173.51
18.415	172.29
18.425	170.6
18.435	170.28
18.445	169.02
18.455	166.08
18.465	169.03
18.475	169.12
18.485	174.23
18.495	173.91
18.505	179.32
18.515	175.32
18.525	173.45
18.535	334.06
18.595	217.33
18.605	217.09
18.615	201.24
18.685	164.08
18.695	161.78
18.705	161.63
18.965	227.27
18.975	200.94
18.985	198.32
18.995	200.46
19.005	192.31
19.015	192.36
19.025	194.55
19.035	194.23
19.045	195.97
19.055	193.33
19.065	193.33
19.075	191.33
19.085	188.21
19.095	186.58
19.105	185.71
19.115	192.18
19.125	188.6
19.135	191.01
19.145	193.88
19.155	185.08
19.165	188.71
19.175	179.25
19.275	246.12
19.285	233.83
19.295	230.07
19.305	228.95
19.315	227.07
19.325	224.79
19.335	226.91
19.345	226.67
19.355	224.63
19.365	221.36
19.375	223.8
19.385	219.85
19.395	218.17
19.405	223.38
19.415	230.27
19.425	231.51
19.435	226.01
19.445	219.87
19.455	227.81
19.465	222.72
19.475	228.49
19.485	233.15
19.495	229.38
19.505	222.35
19.515	218.04
19.525	225.95
19.535	229.47
19.645	231.02
19.655	224.1
19.665	220.95
19.675	220.32
19.685	220.63
19.695	218.38
19.705	214.48
19.715	211.5
19.725	217.63
19.735	214.64
19.745	217.44
19.755	215.84
19.765	213.74
19.775	219.59
20.705	216.11
20.715	208.65
20.725	202.11
20.735	197.67
20.745	197.42
20.755	196.09
20.765	192.62
20.775	193.24
20.785	197
20.795	194.16
20.805	196.95
20.825	198.96
20.835	196.42
20.845	210.91
20.855	199.39
20.865	199.22
20.875	205.89
20.885	196.44
20.895	196.65
20.905	201.38
20.915	198.47
20.925	200.51
20.935	199.59
20.945	202.57
20.955	202.83
20.965	202.77
20.975	201.23
20.985	207.6
20.995	206.97
21.005	202.2
21.015	203.44
21.025	203.34
21.035	204.9
21.045	204.6
21.055	307.25
21.065	248.75
21.075	293.29
21.085	266.22
21.095	243.55
21.105	268.33
21.115	295.28
21.125	260.14
21.135	253.4
21.145	302.72
21.155	263.93
21.165	256.25
21.545	205.2
21.555	194.42
21.565	204.9
21.575	202.08
21.585	197.58
21.595	203.61
21.605	203.16
21.615	194.32
21.665	203.32
21.675	196.95
21.685	194.78
21.695	190.8
21.705	185.21
21.715	181.83
21.725	181.67
21.735	182.67
21.745	182.3
21.775	204.26
21.785	191.14
21.795	190.5
21.805	183.74
21.815	184.88
21.825	190.63
21.835	187.31
21.845	168.9
21.855	168.97
21.865	185.36
21.875	187.97
21.885	177.42
21.895	196.86
21.905	191.52
21.915	193.93
21.945	208.68
21.955	200.64
21.965	195.27
21.975	190.45
21.985	185.03
21.995	187.17
22.005	184.11
22.015	188.19
22.025	191.88
22.035	192.26
22.045	190.17
22.055	185.92
22.065	180.29
22.075	184.57
22.085	193.07
22.095	195.81
22.105	188.02
22.115	183.47
22.125	182.92
22.135	185.8
22.145	184.09
22.225	168.33
22.235	167.84
22.245	164.89
22.255	157.13
22.265	153.43
22.275	161.32
22.285	164.97
22.295	156.22
22.305	152.66
22.315	164.41
22.325	162.47
