time	f0
0.705	178.76
0.715	202.79
0.725	198.52
0.735	195.72
0.745	190.11
0.755	188.08
0.765	205.19
0.835	200.07
0.845	198.6
0.855	198.86
0.865	196.96
0.875	195.82
0.885	197.26
0.895	195.22
0.905	194.5
0.915	194.3
0.925	193.59
0.935	194.46
0.945	193.89
0.955	194.48
0.965	192.07
0.975	190.96
0.985	192.31
0.995	189.73
1.005	189
1.015	186.38
1.025	187.4
1.035	188.62
1.045	187.27
1.055	187.04
1.065	187.4
1.075	197.54
1.085	192.49
1.095	189.9
1.105	189.8
1.115	191.14
1.125	196.03
1.135	201.27
1.145	203.72
1.155	201.97
1.165	199.42
1.175	197.94
1.185	191.05
1.195	193.74
1.205	207.01
1.215	188.75
1.225	203.83
1.235	199.18
1.245	199.63
1.675	176.46
1.685	177.73
1.695	181.77
1.705	176.94
1.715	176.54
1.725	175.32
1.735	175.57
1.745	176.2
1.755	175.96
1.765	176.52
1.775	177.13
1.785	175.28
1.795	175.22
1.805	173.67
1.815	173
1.825	172.39
1.835	172.76
1.845	167.11
1.855	166.55
1.865	157.57
1.875	168.05
1.885	172.84
1.895	166.3
1.905	175.93
1.915	173.64
1.925	176.97
1.935	174.78
2.135	180.87
2.145	192.91
2.155	199.13
2.165	206.05
2.175	213.2
2.185	215.35
2.195	214.28
2.205	209.16
2.215	211.42
2.225	213.92
2.235	210.62
2.245	232.89
2.255	228.13
2.265	231.47
2.275	228.99
2.285	228.9
2.295	226.76
2.305	225.14
2.315	220.58
2.325	211.69
2.335	222.39
2.345	228.18
2.355	221.65
2.365	223.42
2.395	206.11
2.405	205.35
2.415	190.35
2.425	186.48
2.435	187.62
2.445	190.6
2.455	192.85
2.465	194.07
2.475	195.82
2.485	195.34
2.495	193.04
2.505	189.77
2.515	195.3
2.525	193.25
2.535	193.21
2.545	194.33
2.555	197.03
2.605	196.16
2.615	192.84
2.625	189.12
2.635	185.7
2.645	184.11
2.655	182.38
2.665	180.88
2.675	183.18
2.685	176.19
2.695	182.9
2.705	180.45
2.715	179.5
2.725	180.22
2.735	182.2
2.745	178.55
2.755	177.34
2.765	178.63
2.775	179.2
2.785	178.66
2.795	178.56
2.805	181.04
2.815	182.83
2.825	180.33
2.835	182.87
2.845	178.82
2.855	183.1
2.865	181.49
2.895	165.4
2.905	167.48
2.915	169.45
2.925	170.21
2.935	171.68
2.945	174.37
2.955	179.07
2.965	178.22
2.975	176.48
2.985	175.89
2.995	182.98
3.005	177.28
3.015	178.36
3.025	180.32
3.035	173.75
3.045	173.22
3.105	171.89
3.115	166.2
3.125	165.25
3.135	165.09
3.145	166.38
3.155	166.29
3.165	168.44
3.175	170.47
3.185	171.73
3.195	173.34
3.205	175.65
3.215	189.21
3.225	189.09
3.235	194.91
3.245	195.06
3.255	198.37
3.265	198.55
3.275	201.18
3.285	197.05
3.295	189.1
3.305	194.6
3.315	187.26
3.325	186.83
3.335	184.1
3.345	186.41
3.355	184.62
3.365	184.72
3.375	184.3
3.385	180.1
3.395	183.04
3.405	177.42
3.415	186.04
3.425	189.76
3.435	187.02
3.445	189.95
3.665	182.33
3.675	198.4
3.685	208.38
3.695	217.79
3.705	221.76
3.715	224.34
3.725	226.45
3.735	226.08
3.745	223.74
3.755	227.71
3.905	159.67
3.915	168.97
3.925	153.72
3.935	154.64
3.945	152.8
3.955	145.28
