time	f0
0.338	143.39
0.348	145.29
0.358	144.86
0.368	145.34
0.378	145.6
0.388	145.63
0.398	145.88
0.408	146.08
0.418	145.11
0.428	144.26
0.438	143.49
0.448	143.5
0.458	142.42
0.468	141.77
0.478	141.22
0.488	139.83
0.498	137.62
0.508	133.06
0.518	133.38
0.528	131
0.538	129.45
0.548	129.8
0.558	128.17
0.568	127.28
0.578	128.26
0.588	128.86
0.598	127.38
0.608	126.71
0.618	126.36
0.628	127.96
0.638	127.73
0.648	127.2
0.658	127.73
0.668	128.16
0.678	128.01
0.688	128.68
0.698	130.37
0.708	129.18
0.718	129.66
0.728	130.49
0.738	130.55
0.748	131.22
0.758	130.1
0.768	127.41
0.778	130.41
0.788	130.13
0.798	130.83
0.858	122.94
0.868	119.4
0.918	162.89
0.928	161.58
0.938	158.27
0.948	157.24
0.958	152.73
0.968	150.3
0.978	146.12
0.988	142.23
0.998	141.12
1.008	139.53
1.018	137.49
1.028	135.55
1.038	136.2
1.048	135.17
1.058	135.58
1.068	134.46
1.078	134.65
1.088	133.37
1.098	131.93
1.108	132.66
1.118	131.66
1.128	132.07
1.138	132.55
1.148	133.19
1.158	135.19
1.168	134.94
1.178	140.69
1.188	139.04
1.198	137.94
1.208	138.86
1.218	139.68
1.228	146.84
1.238	148.58
1.248	149.84
1.258	151.27
1.268	151.66
1.278	151.6
1.288	151.59
1.298	150.81
1.308	150.11
1.318	147.52
1.328	147.44
1.438	142.15
1.448	143.86
1.458	140.81
1.468	141.3
1.478	141.96
1.488	140.68
1.498	140.53
1.508	141.57
1.518	142.37
1.528	142.67
1.538	142.56
1.548	140.38
1.588	147.13
1.598	144.24
1.608	141.46
1.618	140.13
1.628	138.82
1.638	137.75
1.648	136.79
1.658	135.38
1.668	134.13
1.678	133.87
1.688	133.57
1.698	133.6
1.708	131.55
1.718	131.13
1.728	131.58
1.738	130.18
1.748	131.82
1.758	132.7
1.768	131.97
1.778	130.69
2.418	148.74
2.428	145.28
2.438	142.52
2.448	138.84
2.458	136.17
2.468	136.23
2.478	136.8
2.488	135.48
2.498	135.46
2.508	135.62
2.518	136.27
2.528	134.61
2.538	138.19
2.548	131.6
2.578	134.37
2.588	136.77
2.598	141.39
2.608	143.49
2.618	143.88
2.628	144.59
2.638	145.74
2.648	145.75
2.658	146.73
2.668	145.93
2.678	145.54
2.688	146.08
2.698	147.77
2.708	148.07
2.718	147.48
2.728	147.27
2.738	146.78
2.748	147.33
2.758	142.58
2.768	145.63
2.778	151.74
2.788	140.01
2.798	140.89
2.808	141.46
2.948	104.3
2.958	138.75
2.968	136.49
2.978	136.7
2.988	137.03
2.998	135.86
3.008	135.77
3.018	135.91
3.028	135.25
3.038	135.99
3.048	135.91
3.058	136.45
3.068	136.67
3.078	136.07
3.088	134.98
3.098	134.82
3.108	134.6
3.118	134.92
3.128	133.86
3.138	134.46
3.148	134.53
3.158	136.06
3.168	136.38
3.178	135.8
3.188	135.03
3.198	133.9
3.208	132.22
3.218	131.16
3.228	130.96
3.238	129.79
3.248	130.3
3.258	131.03
3.268	130.72
3.278	131.71
3.288	131.95
3.298	130.62
3.308	130.94
3.318	131.9
3.328	131.64
3.338	132.03
3.348	132.44
3.528	162.26
3.538	162.15
3.548	159.6
3.558	163.36
3.568	164.37
3.578	164.54
3.588	166.66
3.598	167.15
3.608	168.38
3.618	170.17
3.628	167.64
3.638	167.84
3.648	163.14
3.658	162.56
3.668	165.57
3.678	164.78
3.688	166.47
3.698	166.77
3.708	162.91
3.718	169.57
3.728	156.03
3.738	151.79
3.748	149.15
3.758	145.35
3.768	144.9
3.778	144.44
3.788	143.63
3.798	141.9
3.808	142.95
3.818	142.94
3.828	144.22
3.838	144.5
3.848	143.36
3.858	141.87
3.868	139.95
3.878	140.46
3.888	142.27
3.898	141.68
3.908	141.52
3.918	137.25
3.928	139.07
3.938	140.07
