time	f0
0.595	257.87
0.605	258.02
0.615	256.98
0.625	254.42
0.635	255.03
0.645	258.31
0.655	261.82
0.665	265.78
0.675	270.63
0.685	272.62
0.695	273.35
0.705	274.3
0.715	273.36
0.725	271.97
0.735	269.63
0.745	266.03
0.755	260.52
0.765	257.57
0.775	252.94
0.785	247.06
0.795	243.08
0.805	238.16
0.815	234.3
0.825	230.76
0.835	227.67
0.845	225.98
0.855	225.64
0.865	219.19
0.875	215.14
0.885	222.31
0.895	232.95
0.905	233.66
0.915	236.61
0.925	233.22
0.935	233.49
0.945	235.28
0.955	234.64
0.965	237.02
0.975	237.17
0.985	237.35
0.995	233.15
1.005	233.85
1.015	232.98
1.025	231.1
1.035	232.69
1.045	233.04
1.055	235.21
1.065	236.29
1.075	237.49
1.085	237.74
1.095	239.57
1.105	247.3
1.115	247.71
1.125	255.38
1.135	258.5
1.145	264.62
1.155	268.81
1.165	271.96
1.175	280.91
1.185	281.31
1.195	286.47
1.205	290.57
1.215	286.18
1.225	282.85
1.235	266.28
1.245	265.23
1.255	257.59
1.265	242.95
1.275	266.24
1.285	258.83
1.295	246.22
1.305	231.63
1.315	228.55
1.325	217.78
1.335	213.4
1.345	204.4
1.355	203.37
1.365	197.31
1.375	195.53
1.385	190.71
1.395	188.02
1.415	168.28
1.425	177.2
1.435	174.62
1.445	175.27
1.455	180
1.465	177.13
1.475	174.99
1.485	170.35
1.495	172.48
1.505	168.23
1.515	171.24
1.525	169.43
1.535	168.34
1.545	167.31
1.555	168.62
1.565	163.76
1.575	161.19
1.585	162.5
1.595	171.92
1.605	159.59
1.715	177.2
1.725	179.14
1.735	177.29
1.745	167.07
1.755	164.18
1.765	178.42
1.775	176.5
1.785	184.11
1.795	175.33
1.805	164.94
1.835	178.3
1.845	181.71
1.855	182.63
1.865	176.41
1.875	176.56
1.885	181.31
1.895	187.14
1.905	186.23
1.915	187.29
1.925	186.62
1.935	179.15
1.945	176.67
1.955	184.06
