time	f0
0.245	159.49
0.255	161.84
0.265	160.03
0.275	156.49
0.285	148.54
0.305	138.22
0.315	139.48
0.325	142.54
0.335	146.01
0.345	145.2
0.355	143.72
0.365	152.03
0.585	165.11
0.595	165.63
0.605	172
0.615	163.89
0.625	167.15
0.635	165.73
0.645	167.18
0.655	164.19
0.665	164.73
0.675	163.66
0.685	163.04
0.695	161.63
0.705	160.91
0.715	159.45
0.725	157.7
0.735	156.53
0.745	157.53
0.755	156.63
0.765	155.74
0.775	156.95
0.785	156.56
0.795	155.74
0.805	154.46
0.815	154.26
0.825	153.33
0.835	153.1
0.845	154.56
0.855	153.69
0.865	153.5
0.875	149.61
0.885	147.74
0.895	151.96
0.905	153.95
0.915	153.27
0.925	155.22
0.935	155.3
0.945	153.34
0.955	155.3
0.965	155.36
0.975	152.85
0.985	152.11
1.015	118.78
1.025	134.07
1.035	136.11
1.045	138.27
1.055	143.75
1.065	146.64
1.075	153.28
1.085	156.67
1.095	160.19
1.105	163.22
1.115	164.9
1.125	162.78
1.135	157.32
1.145	161.59
1.155	156.12
1.165	157.39
1.175	163.58
1.185	157.82
1.195	166.68
1.205	216.28
1.215	211.94
1.225	209.83
1.235	208.25
1.245	204.53
1.255	204.4
1.265	203.32
1.275	201.42
1.285	203.58
1.295	202.48
1.305	202.75
1.315	202.9
1.325	193.05
1.335	196
1.345	206.98
1.355	208.72
1.365	194.91
1.375	188.51
1.385	204.72
1.395	222.12
1.405	234.86
1.415	157.1
1.425	153.12
1.435	151.21
1.445	150.82
1.455	150.07
1.465	143.66
1.475	144.81
1.485	144.86
1.495	148.47
1.505	147.41
1.515	140.62
1.525	142.42
1.535	129.76
1.545	139.75
1.555	144
1.565	138.36
1.575	137.85
1.585	144.68
1.595	144.91
1.605	142.77
1.615	143.64
1.625	137.47
1.635	146.22
1.645	150.01
1.655	147.48
1.665	143.55
1.675	145.34
1.685	152.26
1.695	146.47
1.945	168.3
1.955	159.64
1.965	162.65
1.975	158.09
1.985	173.37
1.995	154.01
2.005	154.01
2.055	186.01
2.065	185.44
2.075	175.46
2.085	169.49
2.095	169.93
2.105	153.79
2.115	162.23
2.125	161.43
2.135	160.4
2.145	160.37
2.155	152.93
2.165	158.26
2.175	164.44
2.185	155.81
2.195	149.68
2.205	147.86
2.215	147.42
2.225	147.08
2.235	146.77
2.245	160.62
2.255	169.04
2.265	177.08
2.275	177.31
2.285	175.62
2.295	171.61
2.395	181.24
2.405	175.97
2.415	169.5
2.425	166.67
2.435	162.25
2.445	159.12
2.455	156.49
2.465	154.41
2.475	141.94
2.485	142.97
2.525	162.81
2.535	167.37
2.545	176.93
2.555	169.28
2.565	170.2
2.575	165.95
2.585	168.1
2.595	163.82
2.605	167.73
2.615	168.45
2.625	170.67
2.635	170.17
2.645	171.9
2.655	174.11
2.665	174.79
2.675	173.67
2.685	173.7
2.695	170.1
2.705	163.61
2.715	158.69
2.725	156.65
2.735	157.59
2.745	156.57
2.755	146.14
2.765	142.26
2.775	142.35
2.795	176.84
2.805	166.15
2.815	144.36
2.835	138.27
2.845	162.37
