time	f0
0.075	196.91
0.085	190.35
0.095	198.53
0.145	227.43
0.155	221.71
0.165	217.63
0.175	215.01
0.185	210.88
0.195	206.32
0.205	201.36
0.215	199.24
0.225	194.2
0.235	189.65
0.245	194.81
0.255	195.22
0.265	189.07
0.275	191.16
0.285	192.87
0.295	191.22
0.305	191.83
0.315	192.43
0.325	194.94
0.335	192.9
0.345	194.07
0.355	195.47
0.365	196.33
0.375	194.93
0.385	193.4
0.395	196.47
0.405	195.74
0.415	193.94
0.425	194.89
0.435	193.94
0.445	193.6
0.455	193.59
0.465	193.46
0.475	192.01
0.485	191.8
0.495	192.34
0.505	192.54
0.515	192.79
0.525	192.56
0.535	190.56
0.545	191.08
0.555	188.59
0.665	209.57
0.675	215.11
0.685	213.19
0.695	213.18
0.705	214.22
0.715	215.25
0.725	214.03
0.735	211.34
0.745	207.08
0.755	202.63
0.765	202.99
0.775	206.54
0.785	206.05
0.795	209.82
0.945	207.02
0.955	200.45
0.965	200.26
0.975	195.07
0.985	190.55
0.995	188.99
1.005	192.56
1.015	197.97
1.025	198.5
1.035	192.45
1.045	197.27
1.055	197.42
1.065	193.15
1.075	188.85
1.085	190.69
1.095	157.31
1.105	157.44
1.115	188.08
1.125	183.62
1.135	193.33
1.145	190.16
1.155	177.08
1.165	183.16
1.195	174.88
1.205	173
1.515	238.12
1.525	220.16
1.535	213.8
1.545	214.61
1.555	210.68
1.565	211.26
1.575	212.76
1.585	210.45
1.595	207.89
1.605	202.46
1.615	217.75
1.625	218.9
1.635	220.9
1.645	221.66
1.655	219.43
1.665	216.36
1.675	214.64
1.685	206.97
1.695	201.87
1.705	194.11
1.845	181.86
1.855	163.1
1.865	170.89
1.875	200.54
1.895	193.59
1.905	208.44
1.915	196.29
1.925	200.32
1.935	195.14
1.945	198.1
1.955	201.24
1.965	203.09
1.975	202.5
1.985	205.13
1.995	204.17
2.005	204.55
2.015	209.69
2.025	208.95
2.035	213.95
2.045	176.79
2.055	274.68
2.065	206.06
2.075	213.43
2.085	234.71
2.095	218.98
2.105	213.78
2.115	212.15
2.125	212.47
2.135	216.24
2.145	222.52
2.155	206.19
2.165	209.64
2.175	206.55
2.185	205.4
2.195	199.89
2.205	202.75
2.215	200.92
2.225	215.47
2.235	210.88
2.245	201.86
2.255	212.4
2.265	208.32
2.445	206.26
2.455	205.8
2.465	214.93
2.475	211.36
2.575	222.3
2.585	203.88
2.595	203.07
2.605	200.57
2.615	215.3
2.625	195.85
2.635	186.18
2.725	196.94
2.735	187.45
2.745	172.24
2.755	175.23
2.765	176
2.825	186.79
2.835	177.36
2.845	176.48
2.945	195.44
2.955	204.65
2.965	198.29
2.975	205.25
2.985	203.04
2.995	209.69
