time	f0
0.395	147.81
0.405	146.28
0.415	146.05
0.425	145.75
0.435	145.38
0.445	144.97
0.455	144
0.465	143.97
0.475	143.72
0.485	140.9
0.495	142.99
0.505	144.87
0.515	144.81
0.525	140.43
0.535	146.26
0.545	148.12
0.555	148.39
0.565	149.36
0.575	151.88
0.585	153.25
0.595	155.66
0.605	157.24
0.615	159.06
0.625	160.36
0.635	160.3
0.645	161.42
0.655	161.67
0.665	161.12
0.675	161.08
0.685	159.94
0.795	195.81
0.805	193.07
0.815	193.46
0.825	193.11
0.835	194.41
0.845	193.84
0.855	194.01
0.865	194
0.875	193.75
0.885	193.74
0.895	194.42
0.905	191.72
0.915	195.16
0.925	194.16
0.935	194.95
0.945	192.05
0.955	193.79
0.965	191.44
0.975	193.05
0.985	193.04
0.995	191.24
1.005	190.09
1.015	188.45
1.025	187.62
1.035	186.42
1.045	186.93
1.055	187.38
1.065	187.78
1.075	188.02
1.085	186.07
1.095	185.62
1.105	184.23
1.115	181.87
1.125	177.22
1.135	177.01
1.145	183.31
1.155	184.11
1.255	204.68
1.265	201.28
1.275	200.03
1.285	198.89
1.295	198.66
1.305	197.63
1.315	196.25
1.325	194.42
1.335	191.74
1.345	189.03
1.355	185.94
1.365	180.39
1.375	175.2
1.385	171.2
1.395	188.18
1.405	194.55
1.415	195.96
1.425	196.22
1.535	170.82
1.545	167.93
1.555	165.39
1.565	164.18
1.575	164.88
1.585	165.2
1.595	165.67
1.605	165.95
1.615	164.93
1.625	166.66
1.635	168.89
1.645	167.84
1.655	165.32
1.665	165.09
1.675	167.69
1.685	165.65
1.695	162.34
1.705	160.45
1.715	162.86
1.725	163.16
1.735	159.7
1.745	158.84
1.755	155.96
1.765	153.08
1.775	151.16
1.785	162.29
2.025	170.21
2.035	173.19
2.045	172.78
2.055	174.39
2.065	174.47
2.075	174.71
2.085	174.35
2.095	176.52
2.105	178.84
2.115	177.92
2.125	177.22
2.135	171.49
2.145	170.38
2.155	174.2
2.165	171.27
2.175	166.82
2.185	151.08
2.195	147.71
2.205	144.61
2.215	140.05
2.225	138.46
2.235	135.42
2.245	133.38
2.255	133.66
2.265	123.91
2.275	127.02
2.285	119.02
2.295	143.1
2.355	146.04
2.365	133.47
2.375	134.5
2.385	140.29
2.395	126.98
2.405	135.05
2.415	124.62
2.425	136.88
2.435	133.88
2.445	131.29
2.455	133.91
2.465	129.12
2.475	138.5
2.485	132.74
2.495	138.69
2.505	137.26
2.515	137.95
2.525	140.27
2.545	144.9
2.555	140.42
2.565	146.1
2.575	139.87
2.585	134.91
2.595	140.02
2.605	134.58
2.985	166.61
2.995	159.82
3.005	159.28
3.015	146.47
3.045	159.24
3.055	160.19
3.065	159.56
3.075	159.62
3.085	160.65
3.095	165.55
3.105	163.03
3.115	163
3.125	160.53
3.135	159.77
3.145	163.1
3.275	168.18
3.285	168.2
3.295	167.14
3.305	166.6
3.315	165.64
3.325	164.74
3.335	150.63
3.415	153.03
3.425	148.09
3.435	148.17
3.445	139.64
3.455	137.73
3.465	132.09
3.475	132.97
3.485	134.04
3.495	133.59
3.565	156.91
3.575	157.8
3.585	153.52
3.595	152.26
3.605	150.09
3.615	144.95
3.625	140.02
3.635	138.32
3.645	137.99
3.655	137.49
3.665	134.83
3.675	150.72
3.685	150.82
3.695	144.31
3.705	145.43
3.715	145.06
3.725	140.52
3.735	143.14
3.745	142.11
3.755	143.16
3.765	144.41
3.775	143.83
3.785	145.29
3.795	145.55
3.805	148.38
3.815	151.53
3.825	154.11
3.835	158.31
3.845	162.3
3.855	169.37
3.865	170.39
3.875	171.71
3.885	172.69
3.895	172.99
3.905	172.47
3.915	170.5
3.925	168.24
3.935	166.31
3.945	164.46
3.955	160.86
3.965	153.9
3.975	135.27
3.985	162.54
3.995	163.94
4.105	153.59
4.115	146.93
4.125	146.55
4.135	143.54
4.185	144.8
4.195	148.17
4.205	160.51
4.215	158.67
4.225	152.73
4.235	151.24
4.245	150.34
4.255	150.28
4.265	148.96
4.275	148.91
4.285	148.9
4.295	148.17
4.305	148.23
4.315	148
