time	f0
0.36	87.99
0.37	87.44
0.38	88.88
0.39	87.64
0.4	87.47
0.41	131.14
0.42	142.39
0.43	132.91
0.44	128.9
0.45	127.03
0.46	125.98
0.47	124.67
0.48	122.97
0.49	122.8
0.5	122.66
0.51	127.21
0.52	125.47
0.53	128.71
0.54	124.18
0.55	123.35
0.56	123.16
0.57	122.76
0.58	132.64
0.59	131.99
0.6	126.35
0.61	126.95
0.62	125.6
0.63	124.87
0.64	123.92
0.65	123.24
0.66	120.65
0.67	120.91
0.68	119.44
0.69	120.86
0.7	121.25
0.71	121.09
0.72	119.34
0.73	116.82
0.74	116.58
0.75	115.9
0.76	116.5
0.77	114.47
0.78	114.69
0.79	113.55
0.8	111.92
0.81	114.17
0.82	114.48
0.83	117.1
0.97	119.68
0.98	117.06
0.99	115.26
1	113.94
1.01	115.08
1.02	114.46
1.03	111.56
1.04	110.11
1.05	107.6
1.06	93.25
1.07	98.27
1.08	103.39
1.09	122.82
1.1	117.97
1.11	116.17
1.12	113
1.13	113.58
1.14	112.68
1.15	111.85
1.16	111.58
1.17	111.77
1.18	110.6
1.19	111.67
1.2	111.22
1.21	110.12
1.22	111.2
1.23	111.22
1.24	111.13
1.25	112.67
1.26	112.98
1.27	113.02
1.28	111.71
1.29	110.55
1.3	109.04
1.31	108.87
1.32	107.64
1.33	106.71
1.34	108.26
1.35	108.75
1.36	107.92
1.37	109.24
1.38	109.37
1.39	107.73
1.4	107.27
1.41	116.72
1.42	114.14
1.43	106.61
1.44	115.88
1.49	83.39
1.5	84.96
1.51	85.91
1.52	85.54
1.53	87.05
1.54	85.84
1.55	86.98
1.56	85.36
1.57	87.51
1.58	92.05
1.59	119.65
1.6	130.48
1.61	128.96
1.62	125.78
1.63	129.41
1.64	130.66
1.65	127.98
1.66	125.83
1.67	127.86
1.68	85.77
1.69	85.18
1.7	83.72
1.71	85.53
1.72	85.68
1.73	85.78
1.74	85.94
1.84	84.56
1.85	86.22
1.86	86.09
1.87	86.86
1.88	82.65
1.89	86.86
1.9	87.4
1.91	84.64
1.92	85.14
1.93	88.51
1.94	85.59
