time	f0
0.122	256.32
0.132	257.37
0.142	263.69
0.152	256.04
0.162	168.59
0.172	166.34
0.182	119.23
0.192	118.73
0.202	118.27
0.212	118.59
0.222	117.97
0.232	116.94
0.242	117.7
0.252	118.32
0.262	118.52
0.272	118.54
0.282	118.45
0.292	117.92
0.302	117.49
0.312	116.45
0.322	115.65
0.332	115.52
0.342	114.87
0.352	112.35
0.362	113.37
0.372	111.31
0.382	109.53
0.392	108.36
0.402	108.11
0.412	107.26
0.422	106.33
0.432	104.8
0.442	107.74
0.452	112.55
0.462	112.1
0.472	106.2
0.482	105.25
0.492	106.42
0.502	106.28
0.512	106.03
0.522	109.45
0.532	112.24
0.542	92.92
0.552	103.44
0.562	103.3
0.572	100.9
0.582	104.26
0.592	106.93
0.612	216.09
0.622	222.72
0.632	223.14
0.642	214.13
0.652	213.09
0.662	209.33
0.672	111.21
0.682	108.02
0.692	105.51
0.702	105.69
0.712	105.12
0.722	105.07
0.732	105.99
0.742	105.25
0.752	104.83
0.762	101.43
0.772	104
0.782	104.93
0.792	105.63
0.802	104.65
0.812	104.84
0.822	105.99
0.862	111.03
0.872	109.5
0.882	107.9
0.892	107.62
0.902	107.04
0.912	106.68
0.922	107.2
0.932	107.32
0.942	107.48
0.952	107.9
0.962	108.29
0.972	108.78
0.982	109.87
0.992	110.93
1.002	112.95
1.012	114.91
1.022	117.06
1.032	117.06
1.042	118.7
1.052	120.41
1.062	120.31
1.072	120.99
1.082	119.29
1.092	124.75
1.102	126.59
1.112	126.83
1.122	131.58
1.132	132.24
1.142	132.73
1.152	133.01
1.162	135.13
1.172	134.98
1.182	132.8
1.192	134.07
1.202	134.85
1.212	132.85
1.222	133.57
1.232	133.58
1.242	199.14
1.252	202.53
1.262	198.42
1.272	202.03
1.282	202.19
1.292	198.82
1.302	201.4
2.232	112.73
2.242	115.22
2.252	114.07
2.262	115.26
2.272	110.36
2.282	109.2
2.292	110.25
2.412	119.72
2.422	118.82
2.432	117.68
2.442	116.07
2.502	100.24
2.512	100.47
2.522	101.28
2.532	93.96
2.542	100.03
2.552	99.64
2.562	100.43
2.572	96.55
2.582	95.07
2.592	94.63
2.602	94.34
2.612	94.48
2.622	94.93
2.632	95.52
2.642	96.28
2.652	98.4
2.662	99.25
2.672	98.85
2.682	97.05
2.692	96.61
2.702	97
2.712	97.23
2.722	97.1
2.732	96.96
2.742	96.66
2.852	97
2.862	96.85
2.872	96.5
2.882	96.52
2.892	96.37
2.902	95.54
2.912	95.14
2.922	93.04
2.932	92.76
3.042	94.54
3.052	93.07
3.062	91.18
3.072	88.86
3.082	91.05
3.092	93.02
3.102	96.21
3.112	95.11
3.122	93.26
3.132	91.86
3.142	93.1
3.152	93.59
3.162	94.38
3.172	93.15
3.182	92.61
3.232	73.98
3.242	75.08
3.252	74.91
3.262	74.97
3.272	76.44
3.452	90.94
3.462	88.87
3.472	88.39
3.482	82.24
3.492	80.02
3.502	79.98
3.512	78.71
3.522	78.61
3.532	78.84
3.722	75.66
3.732	74.84
3.742	75.15
