time	f0
0.014	200.2
0.024	201.52
0.174	211.82
0.184	207.7
0.194	204.28
0.204	203.08
0.214	202.7
0.224	203.57
0.234	203.18
0.244	201.93
0.254	201.63
0.264	201.32
0.274	202.32
0.284	203.56
0.294	202.88
0.304	201.25
0.314	200.78
0.324	203.39
0.334	207.08
0.344	210.01
0.354	212.24
0.364	211.97
0.374	209.94
0.384	206.72
0.394	203.72
0.404	200.5
0.414	197.61
0.424	195.58
0.434	192.85
0.444	203.12
0.454	197.15
0.464	197.26
0.474	199.61
0.484	201.49
0.564	203.87
0.574	199
0.584	198.51
0.594	194.38
0.604	192.88
0.614	192.02
0.624	193.37
0.634	194.53
0.644	193.45
0.654	192.64
0.664	193.45
0.674	192.59
0.684	191.35
0.694	191.5
0.704	188.67
0.714	173.77
0.724	182.21
0.734	194.52
0.744	191.27
0.754	185.48
0.764	176.62
0.774	184.06
0.784	191.84
0.794	188.76
0.804	178.97
0.814	179.46
0.824	181.73
0.834	177.96
0.844	178.42
0.854	174.93
0.864	175.88
0.874	173.84
0.884	177.77
0.894	180.05
0.904	180.13
0.914	181.29
0.924	183.47
0.934	184.55
0.944	187.26
0.954	184.48
0.964	182.27
0.974	176.53
0.984	181.88
0.994	184.44
1.004	187.28
1.074	197.55
1.084	191.92
1.094	187.21
1.104	186.05
1.114	183.36
1.124	182.76
1.134	181.25
1.144	177.6
1.154	173.54
1.164	162.09
1.174	164.24
1.184	163.12
1.194	163.4
1.204	165.06
1.214	156.75
1.224	158.16
1.234	170.46
1.244	158.63
1.254	158.17
1.464	185.62
1.474	183.48
1.484	181.57
1.494	181.38
1.504	180.66
1.514	179.98
1.524	177.48
1.534	177.75
1.544	178.92
1.554	179.93
1.564	179.77
1.624	175.34
1.634	183.9
1.644	172.15
1.654	166.37
1.664	165.19
1.674	168.38
1.684	167.48
1.694	166.44
1.704	165.43
1.714	164.63
1.724	161.37
1.734	165.57
1.744	166.75
1.754	167.1
1.764	165.32
1.774	166.88
1.784	168.02
1.794	167.82
1.804	169.13
1.814	170.26
1.824	165.91
1.834	166.61
1.844	167.78
1.854	175.68
1.864	165.13
1.874	167.26
1.884	168
1.894	168.31
1.904	168.08
1.914	168.01
1.924	169.68
1.934	172.72
1.944	177.43
1.954	177.45
1.964	173.76
1.974	173.24
1.984	177.01
1.994	172.93
2.004	172.91
2.554	165.71
2.564	164.27
2.574	165.08
2.584	163.53
2.594	161.79
2.604	162.46
2.614	161.53
2.624	160.64
2.634	163.02
2.644	164.6
2.654	165.22
2.664	163.04
2.674	164.2
2.684	163.67
2.694	163.11
2.704	162.27
2.834	164.08
2.844	163.19
2.854	163.53
2.864	162.97
2.874	160.66
2.884	162.43
2.894	164.07
2.904	162.41
2.914	164.62
2.924	164.13
2.934	164.66
2.944	164.11
2.954	165.51
2.964	166.44
2.974	167.01
2.984	165.96
2.994	163.41
3.004	161.41
3.014	160.65
3.024	160.29
3.064	142.63
3.074	157.83
3.084	164.3
3.094	168.65
3.104	168.9
3.114	165.85
3.124	168.44
3.134	171.45
3.144	171.05
3.154	174.52
3.164	174.5
3.174	173.41
3.184	173.99
3.194	173.69
3.204	172.21
3.214	170.04
3.224	169.26
3.234	168.86
3.244	169.93
3.254	169.61
3.264	166.53
3.274	166.99
3.284	167.28
3.294	166.97
3.304	167.85
3.314	166.49
3.324	165.48
3.334	165.28
3.344	165.27
